target_word,similar_words
chiffonner,"chiffonnier, chiffonné"
chiffonnier,chiffonner
chiffonné,"chiffonner, chiffon"
chiffre,"chiffe, chiche, chimie, chique, chicorée"
chignon,chien
chimie,"chicane, chiffre, chiotte"
chimique,"chique, chimérique, chimère"
chimère,"chimique, chiche, chiffe, chique, chicorée"
chimérique,chimique
chiner,"chier, chiper"
chiot,"chiotte, chicot"
chiotte,"chiot, chiche, chiffe, chimie, chique"
chiper,"chier, chiner, choper"
chique,"chiquer, chimique, chaque, chèque, clique"
chiquer,"chique, choquer"
chirurgie,chirurgien
chirurgien,chirurgie
choc,"chou, chic, croc"
choeur,"coeur, choisir"
choir,"choix, choisir, chair, choquer"
choisi,choisir
choisir,"choisi, choir, choeur, choper, choyer"
choix,"choir, croix"
choléra,chouïa
chope,"choper, chose, chape, clope, chorale"
choper,"chope, choyer, chiper, choisir"
chopine,"chose, chorale"
choquant,croquant
choquer,"chiquer, choqué, cloquer, croquer, choir"
choqué,choquer
chorale,"chope, chose, chopine"
chose,"chope, chopine, chorale"
chou,"choc, chouïa, clou"
chouette,couette
chouïa,"chou, choléra"
choyer,"choper, choisir"
chrome,"chromer, chromo"
chromer,"chrome, chromo"
chromo,"chrome, chrono, chromer"
chronique,"chroniqueur, conique"
chroniqueur,chronique
chrono,chromo
chrétien,chrétienté
chrétienté,chrétien
chuchotant,chuchotement
chuchotement,"chuchotant, chuintement"
chuchoter,"chuchotis, chuter, chuinter"
chuchotis,chuchoter
chuintement,chuchotement
chuinter,chuchoter
chut,"chute, chuter, chahut, chat"
chute,"chuter, chut, cahute"
chuter,"chute, chahuter, chut, chuchoter"
châsse,"châssis, chasse, chassé"
châssis,châsse
châtaigne,"châtaignier, châtain"
châtaignier,châtaigne
châtain,"châtaigne, châtelain"
châtelain,châtain
chèque,"chaque, chique"
chéri,"chérif, chérir"
chérif,"chéri, chérir, chétif"
chérir,"chéri, chérif"
chétif,chérif
cible,câble
cicatrice,cicatriser
cicatriser,cicatrice
cidre,"cire, cadre, cèdre"
cieux,"cireux, ceux, creux"
cigale,"cigare, cigogne"
cigare,"cigale, cigarette, cigogne"
cigarette,cigare
cigogne,"cigale, cigare"
ciller,"cailler, cuiller, coller"
cime,"ciment, crime, cire, came"
ciment,"cimenter, cime"
cimenter,ciment
cingler,cinglé
cinglé,cingler
cinoche,cintre
cinq,ciné
cinquantaine,cinquante
cinquante,"cinquantaine, clinquant, cinquième, cinéaste"
cinquième,cinquante
cintre,"centre, contre, cinoche"
ciné,"cinq, cinéma, ciré, cité"
cinéaste,cinquante
cinéma,ciné
circuler,cirer
cire,"cirer, ciré, cireux, cidre, cuire"
cirer,"cire, citer, curer, circuler, crier"
cireux,"cieux, creux, cire"
cirque,crique
ciré,"cire, ciné, cité, curé"
cisailler,"cailler, ciseler"
ciseler,"ciselé, cisailler"
ciselé,ciseler
citadin,"citron, citoyen"
citation,citron
citer,"citerne, cirer, coter"
citerne,citer
citoyen,"citron, citadin"
citron,"citation, citadin, citoyen"
cité,"cécité, ciné, ciré, côté"
clac,"clan, clic, crac"
claie,"clair, claire, craie"
clair,"claire, claie, clairon, chair, clameur"
claire,"clair, claie, clairon, clairière, chaire"
clairière,claire
clairon,"clair, claire, clan"
clairvoyance,clairvoyant
clairvoyant,clairvoyance
clamer,"clameur, clamser, claper, cramer, calmer"
clameur,"clamer, clair, clapier, classer, clavier"
clamser,"clamer, classer, clapoter, clair"
clan,"clac, clin, cran, clairon"
claper,"clapier, clamer, classeur"
clapier,"claper, clavier, classeur, clameur"
clapoter,"clapotis, clamer, clamser, claquer, classer"
clapotis,clapoter
claque,"claquer, cloaque, clique, cloque, chaque"
claquement,craquement
claquer,"claque, cloquer, craquer, clapoter, clair"
classe,"classer, classé, classeur, culasse, clause"
classer,"classe, classeur, clamser, casser, classé"
classeur,"classer, classe, casseur, chasseur, clamer"
classique,"classe, claque"
classé,"classe, classer, cassé, chassé"
claude,clause
clause,"claude, classe, cause"
clavier,"clapier, clapoter, classeur, clameur"
clef,chef
clic,"clin, cliché, clac, chic"
cliché,clic
clignement,clignotant
cligner,clignoter
clignotant,"clignement, clinquant"
clignoter,"cligner, cliqueter"
clin,"clic, câlin, clan, coin, crin"
clinique,clique
clinquant,"cinquante, clignotant"
clique,"clinique, colique, claque, cloque, chique"
cliqueter,"cliquetis, clignoter"
cliquetis,cliqueter
cloaque,"cloque, claque, clope, clore, cloche"
cloche,"clocher, clochette, coche, cloaque, cloître"
clocher,"cloche, cocher, cloîtrer"
clocheton,clochette
clochette,"clocheton, cloche"
cloison,clown
clope,"cyclope, clore, chope, cloporte, cloaque"
cloporte,"clope, clore, cloître"
cloque,"cloquer, cloaque, coque, claque, clique"
cloquer,"cloque, clouer, claquer, choquer, croquer"
clore,"clope, cloporte, cloaque"
clos,clou
clou,"cloué, clos, clouer, clouté, chou"
clouer,"clouter, cloquer, clou, cloîtrer"
clouter,"clouer, clouté"
clouté,"cloué, clouter, clou"
cloué,"clou, clouté"
clown,cloison
cloître,"cloîtrer, croître, clope, cloche, cloque"
cloîtrer,"cloître, clouer, clocher, cloquer"
clémence,clément
clément,clémence
clôture,clôturer
clôturer,clôture
coca,"coco, cocu, coma, caca"
cocasse,"casse, concasser, coche, cocotte"
coche,"cocher, couche, cloche, cache, cocotte"
cocher,"coche, coucher, clocher, cacher, cher"
cochon,cocon
coco,"cocon, coca, cocu, colo"
cocon,"coco, cochon, colon, coron, coton"
cocotier,cocher
cocotte,"cotte, coche, cocasse"
cocu,"coco, coca"
code,"corde, coude, coke, cote"
coeur,"choeur, cour"
coffre,coffret
coffret,coffre
cogne,"cogner, corne, cygne"
cogner,"cogne, corner"
cohorte,cohue
cohue,"coque, cohorte"
cohérence,"cohérent, conférence"
cohérent,cohérence
coiffe,"coiffer, coiffé, coiffeur, chiffe"
coiffer,"coiffe, coiffeur, coiffé"
coiffeur,"coiffer, coiffe, coiffure, coincer"
coiffure,coiffeur
coiffé,"coiffe, coiffer"
coin,"coincé, clin, crin"
coincer,"coincé, coiffeur"
coincé,"coincer, coin"
coke,"code, cote, cake"
colique,"clique, comique, conique, collègue, colline"
collabo,colo
collaborateur,collaborer
collaborer,"collaborateur, colorer"
collant,"coulant, colt"
collation,"collection, collégien"
colle,"coller, collet, corolle, celle, colloque"
collectif,collection
collection,"collectif, collation, confection, collision"
collectionner,"collectionneur, confectionner"
collectionneur,collectionner
coller,"colle, collet, collier, couler, ciller"
collerette,colonnette
collet,"colle, coller"
collier,"coller, cellier, colmater, coloniser"
colline,"colloque, collègue, colique, colère, colombe"
collision,"collection, collégien"
colloque,"colle, colline, collège, colombe, colonie"
collège,"collègue, colloque, colique, colombe, colonie"
collègue,"collège, colle, colline, colique, colère"
collégien,"collation, collision"
colmater,"colporter, coller, collier, colorer, colorier"
colo,"colon, colt, coloré, cool, coco"
colombe,"combe, colloque, colle, colère, colique"
colon,"colo, colonel, colonie, colonne, cocon"
colonel,"colonne, colon, colossal"
colonial,colonie
colonie,"colonne, colonial, colon, coloniser, colonnade"
coloniser,"colonie, colorer, collier, coltiner"
colonnade,"cotonnade, colonne, colonnette, colonie"
colonne,"colonie, colonel, colonnette, colonnade, colon"
colonnette,"colonne, colonnade, collerette"
colorer,"colorier, coloré, collaborer, coloniser, colmater"
colorier,"colorer, coloris, coller, colmater, coltiner"
coloris,"colorier, coloré"
coloré,"colorer, coloris, colo"
colossal,"colosse, colonel"
colosse,"colossal, colloque, colle, colère, colique"
colporter,"comporter, colmater"
colt,"colo, coït, collant"
coltiner,"coller, colorer, colmater, colorier, coloniser"
colère,"collègue, colique, colline, colombe, colonie"
coma,coca
combat,"comment, complet, complot, comptant"
combattant,"comptant, commandant"
combe,"comble, colombe, comme, comte, comique"
combien,"combine, commun"
combinaison,comparaison
combine,"combiner, combiné, combien, comme, comte"
combiner,"combine, combiné, compter, comparer, composer"
combiné,"combine, combiner, comté, commandé, comprimé"
comble,"combler, comblé, combe, comptable, complexe"
combler,"comble, comblé, comparer, composer, comploter"
comblé,"comble, combler, composé"
combustible,"comestible, compatible"
combustion,"composition, communion, commission, compassion"
comestible,"combustible, comptable"
comique,"cosmique, colique, conique, combe, comme"
comité,"comté, commodité, composé, comprimé"
commandant,"commandement, commerçant, combattant"
commande,"commander, commando, commandé, comme, commère"
commandement,"commandant, communément"
commander,"commande, commando, commandé, combiner, comparer"
commando,"commande, commandé, commander"
commandé,"commande, commando, commander, combiné, compassé"
comme,"comment, combe, comte, commerce, commande"
commencement,communément
commencer,"commenter, commerce, combiner"
comment,"commenter, comme, commerçant, compliment, complément"
commentaire,"complémentaire, commissaire, commettre"
commentateur,"commutateur, commenter"
commenter,"commencer, comment, commentateur, contenter, compter"
commerce,"commencer, comme, commettre, commode, commune"
commerçant,"comment, commandant, communiant"
commettre,"compromettre, commentaire, commère, commerce"
commis,compromis
commissaire,"commissure, commentaire"
commission,"compromission, communion, combustion"
commissure,commissaire
commode,"commerce, combe, comte, comble, compte"
commodité,comité
commun,"commune, communal, communion, combien"
communal,"commun, commune"
communauté,communiqué
commune,"commun, communal, communier, communisme, communiste"
communiant,"communion, communément, commerçant"
communicatif,communication
communication,"communicatif, complication"
communier,"communiquer, communion, commune, combiner, compenser"
communion,"communier, communiant, commun, commission, combustion"
communiquer,"communiqué, communier, compliquer"
communiqué,"communiquer, communauté, compliqué"
communisme,"communiste, commune"
communiste,"communisme, commune"
communément,"communiant, commencement, complément, commandement"
commutateur,commentateur
commère,"compère, commettre, commande, combe, comte"
compact,"compas, composant, comment"
compagnie,"compagnon, comparse, comptine, complainte, commande"
compagnon,"compagnie, compassion"
comparable,"comptable, comparaître, comparse"
comparaison,"combinaison, compassion"
comparaître,comparable
comparer,"comparse, compenser, comploter, compléter, comprimer"
comparse,"comparer, comparable, compagnie, compresse, compte"
compartiment,"compliment, complètement"
compas,"compassé, compact"
compassion,"composition, compagnon, comparaison, combustion"
compassé,"compas, comprimé, commandé"
compatible,"combustible, compatriote, comptine"
compatir,"composer, compteur, comploter, compléter, comporter"
compatissant,complaisant
compatriote,compatible
compensation,"complication, componction, composition"
compenser,"compter, comparer, comploter, compléter, comporter"
complainte,"complaire, complaisance, complice, comptine, compagnie"
complaire,"complainte, compère, complexe, comparse, comptine"
complaisamment,complaisant
complaisance,"complaisant, complainte"
complaisant,"complaisance, complaisamment, composant, compatissant, compliment"
complet,"complot, complexe, couplet, compliment, complément"
complexe,"complet, complaire, compte, compote, compère"
complication,"communication, compensation, componction"
complice,"complainte, compte, compote, compère, comparse"
complicité,compliqué
compliment,"complément, complètement, compartiment, comment, compétent"
compliquer,"compliqué, communiquer, comploter, compléter, comprimer"
compliqué,"compliquer, complicité, communiqué, comprimé"
complot,"comploter, complet, comptant, combat, comment"
comploter,"compléter, complot, compter, compote, compliquer"
complètement,"comportement, compliment, complément, compartiment"
complément,"compliment, complètement, communément, comment, complet"
complémentaire,commentaire
compléter,"comploter, compter, compliquer, comparer, composer"
componction,"composition, conjonction, compétition, compensation, complication"
comportement,complètement
comporter,"colporter, compter, compote, compositeur, compenser"
composant,"complaisant, compétent, compact"
composer,"composé, compositeur, compléter, comprimer, compatir"
compositeur,"compteur, composer, comporter"
composition,"componction, compétition, compassion, compensation, combustion"
composé,"composer, comprimé, comté, comblé, comité"
compote,"compte, comporter, comploter, comparse, complexe"
comprendre,compresse
compresse,"comprendre, comparse, complexe"
comprimer,"comprimé, compter, comparer, composer, compenser"
comprimé,"comprimer, compris, composé, compassé, compliqué"
compris,"comprimé, compromis"
compromettre,commettre
compromis,"compris, commis"
compromission,commission
compréhensif,compréhension
compréhension,compréhensif
comptable,"comparable, compte, comble, comptine, comestible"
comptant,"combattant, complet, complot, comment, combat"
compte,"compter, compote, compteur, comte, comète"
compter,"compte, compteur, comploter, compléter, comporter"
compteur,"compter, compte, compositeur, comploter, compléter"
comptine,"comptable, compatible, complainte, compote, compère"
comptoir,"comparer, composer, comploter"
compulser,"compter, comparer, comploter, compléter, comporter"
compère,"commère, complaire, complexe, complice, comptine"
compétence,"compétent, comptine"
compétent,"compétence, compliment, comment, composant, complet"
compétition,"composition, componction"
comte,"comté, compte, comète, cote, combe"
comté,"comte, comité, combiné, composé"
comète,"comte, compte, combine, comique, commode"
comédie,"comédien, combe, comme, comte, comble"
comédien,comédie
concasser,"cocasse, concerner, concerter, concéder, concilier"
concentration,contestation
concentrer,"concentré, contrer, concerner, contester, condenser"
concentré,concentrer
concept,"concert, confit, conscient, conscrit, conduit"
conception,"conclusion, condition, contrition, conviction, confession"
concernant,"concert, conciliant, concurrent, consentant"
concerner,"concerter, concentrer, contourner, concéder, concevoir"
concert,"concerto, concerter, concept, concret, concernant"
concerter,"concert, concerner, concerto, conter, concéder"
concerto,"concert, concerter"
concession,"confession, confusion, contorsion, convulsion, confection"
concevable,"connétable, contestable"
concevoir,"concerner, concerter, concourir, contenir, convenir"
concierge,"concile, conscience, connerie, confiserie, conclure"
concile,"concilier, concierge, conclure, contrôle, conte"
conciliant,"confiant, concernant, consolant"
conciliation,"consolation, confirmation, consultation"
concilier,"concile, confier, convier, concerner, concerter"
conclure,"concombre, confiture, concile, contre, concierge"
conclusion,"conception, confession, contorsion, conversion, concubin"
concombre,"conclure, confondre"
concourir,"concours, concevoir, contour, conquérir, contourner"
concours,"concourir, confus, conquis"
concret,"concert, concurrent, confit, content, conscient"
concubin,"conclusion, confusion"
concurrence,"concurrent, conférence"
concurrent,"concurrence, concret, concernant, conquérant"
concéder,"concerner, concerter, concasser, concilier, conter"
condamnation,consommation
condamner,"condamné, condenser, concerner, confiner, consigner"
condamné,"condamner, condé, confiné, consacré, consommé"
condenser,"conserver, consentir, condamner, concasser, concentrer"
condescendance,condescendant
condescendant,condescendance
condition,"conditionné, conception, confection, congestion, convention"
conditionné,"condition, congestionné"
condoléance,consonance
conducteur,"constructeur, conteur, contacter, consulter"
conduire,"conduite, conduit, construire, contraire, contre"
conduit,"conduite, conduire, conscrit, content, conjoint"
conduite,"conduit, conduire, conte, contexte, conque"
condé,"congé, condamné, confiné"
confection,"collection, correction, conjonction, contraction, confusion"
confectionner,collectionner
confesser,"confesseur, confier, confiner, conférer, confirmer"
confesseur,"confesser, connaisseur, concasser, confisquer, contester"
confession,"concession, conclusion, contorsion, convulsion, conception"
confiance,"confiant, confidence, consonance, conférence, contenance"
confiant,"confiance, conciliant, consolant, conflit, confort"
confidence,"confident, confiance, conscience, contingence, confiserie"
confident,"confidence, confit, content, contingent, conscient"
confier,"confiner, convier, confirmer, confit, confisquer"
confiner,"confier, confins, confiné, confisquer, contaminer"
confins,"confiné, confiner, confit, congrès, conquis"
confiné,"confins, confiner, confit, condamné, condé"
confirmation,"consommation, conspiration, conjuration, conciliation, conservation"
confirmer,"conformer, confier, confisquer, confesser, consumer"
confiserie,"connerie, confrérie, confiture, confidence, conserve"
confisquer,"confier, confiner, confirmer, convoquer, confesser"
confit,"conflit, confier, confins, confiné, confident"
confiture,"confiance, confondre, confrère, confiserie, conclure"
conflit,"confit, confiant, conscrit, content, conjoint"
confondre,"confondu, conforme, confrère, confiture, concombre"
confondu,"confondre, connu, contenu, continu, convenu"
conforme,"conformer, conformisme, confort, conformiste, confondre"
conformer,"conforme, conforter, confirmer, confier, confiner"
conformisme,"conformiste, conforme"
conformiste,"conformisme, conforme"
conformément,confusément
confort,"conforter, conforme, contrefort, confiant, content"
confortable,"connétable, contestable"
conforter,"conformer, confort, conter, confier, contenter"
confronter,"contenter, contracter, contraster, confiner, conformer"
confrère,"confondre, confiture, congénère, contre, conforme"
confrérie,"confiserie, connerie, conforme, contrée, contraire"
confus,"concours, congrès"
confusion,"confection, concession, contorsion, conversion, condition"
confusément,conformément
conférence,"cohérence, concurrence, confiance, connivence, conscience"
conférer,"considérer, confesser, consacrer, conter, convier"
congestion,"congestionné, contestation, condition, contrition, conviction"
congestionné,"congestion, conditionné"
congrès,"confus, confins, conquis"
congé,"condé, confiné"
congédier,"confier, convier, concilier, conférer"
congénère,"confrère, confondre"
conique,"conque, colique, comique, cynique, chronique"
conjoint,"contraint, content, confiant, constant, contrit"
conjonction,"componction, confection, conviction, conjuration, contraction"
conjugal,consul
conjuguer,"continuer, convoquer, consumer, consigner, consulter"
conjuration,"conspiration, conjonction, consolation, convocation, confirmation"
conjurer,"consacrer, contourner, conter, confier, convier"
connaissance,consistance
connaisseur,"confesseur, concasser"
connasse,"connaître, connerie, converse, contraste"
connaître,"contre, connasse"
connerie,"confiserie, confrérie, concierge, connasse, contre"
connivence,"conférence, conscience, contingence, confiance"
connu,"conçu, cornu, confondu, contigu"
connétable,"confortable, contestable, concevable, convenable"
conque,"conique, coque, conquis, continue, concile"
conquis,"conque, concours, confins, congrès"
conquérant,concurrent
conquérir,"concourir, conférer, conjurer"
conquête,"conte, contexte, conique, conduire"
consacrer,"consacré, considérer, contrer, conserver, consoler"
consacré,"consacrer, conservé, consommé, consterné, contracté"
consciemment,"conscient, constamment"
conscience,"conscient, conséquence, consonance, constance, confidence"
conscient,"conscience, consciemment, conséquent, content, conscrit"
conscrit,"conscient, constat, confit, constant, consulat"
conseiller,"conserver, consoler, consigner, consister, consulter"
consentant,"constant, consentement, consolant, constituant, constat"
consentement,"contentement, consentant"
consentir,"conserver, condenser, concentrer, consister, constater"
conservateur,"conserver, consommateur, conspirateur, constructeur"
conservation,"constatation, consolation, constipation, consommation, conspiration"
conserve,"conserver, conservé, converse, console, consonne"
conserver,"conserve, conservé, conservateur, converser, conseiller"
conservé,"conserve, conserver, consacré, consommé"
considération,conspiration
considérer,"consigner, consister, conférer, consacrer"
consigne,"consigner, console, conserve, constance, conscience"
consigner,"consigne, consterner, considérer, conserver, consoler"
consistance,"constance, consonance, connaissance, confiance"
consister,"constater, considérer, constituer, contraster, conter"
consolant,"consentant, conscient, confiant, conciliant, constat"
consolation,"consommation, constellation, constatation, constipation, conservation"
console,"consoler, conserve, consigne, contrôle, conte"
consoler,"console, consolider, conseiller, consteller, conserver"
consolider,"consoler, consommer, consulter, conseiller, concilier"
consommateur,"consommer, conservateur, conspirateur"
consommation,"consolation, constatation, constipation, conservation, conspiration"
consommer,"consommé, consommateur, consolider, conserver, consacrer"
consommé,"consommer, consacré, conservé, condamné"
consonance,"constance, contenance, convenance, consistance, confiance"
consonne,"conserve, constance, confondre, conforme, continue"
conspirateur,"conservateur, consommateur"
conspiration,"considération, constatation, consolation, conjuration, conservation"
constamment,"constant, consciemment"
constance,"consistance, constant, consonance, conscience, contenance"
constant,"constat, constance, consentant, constamment, constituant"
constat,"constant, constater, consentant, conscrit, consolant"
constatation,"constipation, consultation, constitution, constellation, consternation"
constater,"constat, consister, consterner, consteller, contester"
constellation,"consternation, constatation, constipation, consolation, contestation"
consteller,"consterner, constater, consoler, constituer, consulter"
consternation,"constellation, constatation, constipation, contestation, construction"
consterner,"consterné, consteller, constater, consigner, constituer"
consterné,"consterner, constitué, consacré"
constipation,"constatation, constellation, consternation, consolation, construction"
constituant,"constant, consentant"
constituer,"constitué, consterner, consteller, consister, consigner"
constitution,"constatation, construction, conspiration, consultation, contribution"
constitué,"constituer, consterné"
constructeur,"conducteur, conservateur, contrecoeur, contracter"
construction,"constatation, constipation, constitution, consternation, conservation"
construire,"conduire, contredire"
consul,"consulat, conjugal"
consulat,"consul, conscrit, constant, contrat, conduit"
consultatif,consultation
consultation,"consultatif, constatation, constipation, conservation, consommation"
consulter,"consteller, conter, contenter, conserver, consacrer"
consumer,"conserver, consacrer, consigner, consister, constater"
conséquence,"conséquent, conscience, conférence"
conséquent,"conséquence, conscient"
contact,"contacter, contracté, contraint, confiant, confit"
contacter,"contracter, contact, contenter, conter, contaminer"
contagion,"contorsion, contrition, contraction, condition, confusion"
contaminer,"contacter, confiner, contourner, continuer, contempler"
conte,"conter, content, contre, contenu, conteur"
contemplatif,contemplation
contemplation,"contemplatif, contestation, constellation"
contempler,"contenter, contester, contrôler, consteller, contaminer"
contenance,"convenance, consonance, contingence, confiance, constance"
contenir,"content, convenir, contenter, contenu, contester"
content,"contenu, contenter, contenir, conte, conter"
contentement,consentement
contenter,"content, contester, conter, contenir, contacter"
contenu,"content, continu, contenir, convenu, conte"
conter,"conte, conteur, contrer, contenter, content"
contestable,"connétable, confortable, concevable, convenable"
contestation,"constatation, contemplation, constellation, consternation, congestion"
contester,"contenter, contraster, conter, contempler, contracter"
conteur,"conter, contour, conte, content, contrôleur"
contexte,"content, conte, contraste, contre, contrée"
contigu,"continu, connu, conçu, convenu"
continent,"continental, contingent, contraint, conscient, confiant"
continental,continent
contingence,"contingent, contenance, confidence, connivence"
contingent,"contingence, continent, content, confident"
continu,"continue, continuel, continuer, contigu, contenu"
continue,"continuel, continuer, continu, contrainte, conte"
continuel,"continue, continuer, continu"
continuer,"continue, continuel, continu, conter, contaminer"
contorsion,"contagion, contrition, confusion, concession, conclusion"
contour,"conteur, contourner, concourir, contenir, continuer"
contourner,"contour, concerner, contaminer, consterner, contrer"
contracter,"contraster, contacter, contracté, contraste, contrer"
contraction,"contradiction, contrition, contribution, confection, conjonction"
contracté,"contracter, contrat, contrariété, contact, consacré"
contradiction,"contraction, contrition"
contraindre,"contrainte, contraire, convaincre"
contraint,"contrainte, contraire, contrat, contrepoint, continent"
contrainte,"contraint, contraindre, contraire, contraste, continue"
contraire,"contraint, contraindre, contrainte, contredire, contre"
contrarier,"contrarié, contrer, contribuer, contrecarrer, contrôler"
contrarié,"contrariété, contrarier"
contrariété,"contrarié, contracté"
contraste,"contraster, contrainte, contrat, contracter, contre"
contraster,"contraste, contracter, contester, contrer, contenter"
contrat,"contrit, contraint, contracté, contraste, contre"
contre,"contrer, contrée, conte, cotre, contrat"
contre-attaque,contre-attaquer
contre-attaquer,contre-attaque
contre-jour,contrecoeur
contrebande,contenance
contrecarrer,contrarier
contrecoeur,"contrecoup, contrôleur, contre-jour, constructeur, contracter"
contrecoup,contrecoeur
contredire,"contraire, construire"
contrefort,"confort, contrepoint"
contremaître,contrepartie
contrepartie,contremaître
contrepoids,contrepoint
contrepoint,"contrepoids, contraint, contrefort"
contrer,"contre, conter, contrôler, centrer, concentrer"
contribuer,"contrarier, contrer, contrôler, contracter, contraster"
contribution,"contrition, contraction, constitution"
contrit,"contrat, contre, conjoint, constant, concept"
contrition,"contribution, contraction, contradiction, convention, construction"
controverse,converse
contrée,"contre, contraire, contraste, contexte, continue"
contrôle,"contrôler, contrôleur, contraire, contraste, conte"
contrôler,"contrôle, contrôleur, contrer, contracter, contrarier"
contrôleur,"contrôler, contrôle, contrecoeur, conteur, contrer"
convaincre,"convaincu, contraindre, confiance"
convaincu,"convaincre, convenu, continu"
convalescence,convalescent
convalescent,convalescence
convenable,"connétable, contestable, contenance"
convenance,"contenance, consonance, confiance, constance"
convenir,"contenir, convenu, converger, converser, convier"
convention,"conversation, convocation, contrition, convulsion, condition"
convenu,"convenir, contenu, convaincu, conçu, confondu"
converger,"converser, converse, convier, convenir, convoyer"
conversation,"conversion, convention, convocation, consternation, conjuration"
converse,"converser, converti, converger, controverse, conserve"
converser,"converse, converger, conserver, convier, convenir"
conversion,"conversation, conviction, confusion, conclusion, conception"
converti,"convertir, converse, convoi"
convertir,"converti, convoiter, conserver, conforter, contenir"
conviction,"conjonction, contraction, conversion, convulsion, conception"
convier,"confier, converger, converser, convoquer, concilier"
convive,"converse, conserve, conte, conque, contre"
convocation,"conversation, convention, conjuration, consommation, confection"
convoi,converti
convoiter,"conter, contenter, converger, converser, concerter"
convoquer,"confisquer, convier, converger, converser, conjuguer"
convoyer,"converger, converser, conter, convenir, confier"
convulsif,convulsion
convulsion,"convulsif, convention, conviction, concession, confession"
conçu,"connu, contenu, contigu, continu, convenu"
cool,colo
coordonner,cordonnier
copeau,coteau
copie,"copier, copieux"
copier,"copie, copieux"
copieusement,curieusement
copieux,"copie, copier"
coque,"coquet, conque, cloque, coquette, cohue"
coquet,"coque, coquette"
coquette,"coquet, couette, coquetterie, coque, coquille"
coquetterie,coquette
coquillage,coquille
coquille,"coquillage, couille, coque, coquette"
coran,"coron, cran"
corbeau,"cordeau, cornu"
corbeille,"corneille, corolle"
cordage,"corsage, corne, corse, corvée, corsaire"
corde,"cordeau, code, corne, corse, coude"
cordeau,"corbeau, corde, cornu"
cordelette,cornette
cordelier,cordonnier
cordon,coron
cordonnier,"coordonner, cordelier"
coriace,"corde, corne, corse, corvée, corniche"
corne,"corner, cornet, cornu, corde, corse"
corneille,"corbeille, cornette, corolle, corniche"
corner,"corne, cornet, corser, cerner, cogner"
cornet,"corne, corner, cornette, corset, carnet"
cornette,"cornet, corne, cordelette, corneille, corniche"
corniche,"cornichon, corne, cornette, corneille, coriace"
cornichon,corniche
cornu,"corne, connu, corbeau, cordeau"
corolle,"colle, corbeille, corneille, corde, corne"
coron,"cordon, cocon, coran, colon, coton"
corpulence,corpulent
corpulent,corpulence
correction,confection
correspondance,"correspondant, correspondre"
correspondant,correspondance
correspondre,correspondance
corrida,corridor
corridor,corrida
corriger,"corner, corser"
corrompre,corrompu
corrompu,corrompre
corsage,"cordage, corde, corne, corvée, corolle"
corsaire,"corse, cordage, coriace"
corse,"corser, corset, course, corde, corne"
corser,"corse, corset, courser, corner, corriger"
corset,"corse, corser, cornet"
cortège,"corde, corne, corse, corvée, coriace"
corvée,"cordage, coriace, corolle, corsage, cortège"
cosaque,"casaque, costume"
cosmique,comique
cossu,cousu
costard,costaud
costaud,costard
costume,"costumer, coutume, cosaque"
costumer,costume
cote,"coter, cotte, cotre, coteau, comte"
coteau,"couteau, copeau, cote"
coter,"cote, conter, coûter, cotre, cotte"
coton,"cocon, colon, coron"
cotonnade,colonnade
cotre,"contre, cote, cotte, coter"
cotte,"cote, cocotte, crotte, cotre, comte"
couchant,couvent
couche,"coucher, couché, coche, couchette, coucou"
coucher,"couche, cocher, couché, coudrier, courrier"
couchette,"couche, couette"
couché,"couche, coucher, coucou"
coucou,"couche, couché, couteau"
coude,"coudre, code, coupe, corde, couenne"
coudre,"coude, courre, courbure, couenne, couette"
coudrier,"courrier, coutumier, couler, couper, couver"
couenne,"courtine, coude, coupe, couche, coudre"
couette,"courette, coquette, chouette, couchette, courbette"
couffin,coupon
couille,"coquille, couillon, coupable, coude, coupe"
couillon,"couille, coupon"
couinement,"couronnement, couramment"
couiner,"couronner, coudrier, courrier, coursier, courtier"
coulant,"croulant, coupant, courant, collant, coulissant"
couler,"couleur, crouler, couper, couver, coller"
couleur,"couler, coureur, couleuvre, cour, courir"
couleuvre,"couleur, coupure, courbure, couture"
coulissant,coulant
coulisse,"coulisser, coulée, course, couille, coursive"
coulisser,"coulisse, couler, courtiser, courser, couiner"
couloir,"cour, couper, coureur, couver, coudrier"
coulé,"coulée, coupé"
coulée,"coulé, coulisse, couenne, couette, coupole"
coup,"coupe, coupé, cour, couper, couple"
coupable,"coupe, coupure, couille, courbe, courage"
coupant,"coulant, courant, couperet, court, couvert"
coupe,"couper, coup, coupé, couple, croupe"
couper,"coupe, couperet, couler, couver, coup"
couperet,"couper, coupant, court, couvent"
couple,"couplet, coupole, coupe, coup, couenne"
couplet,"couple, complet, court, coulant, courant"
coupole,"couple, coupon, coude, couche, coudre"
coupon,"coupole, coup, couillon, couffin, coussin"
coupure,"couture, courre, coupable, courbe, course"
coupé,"coup, coupe, coulé"
cour,"cours, court, coup, courir, courbe"
courage,"courageux, courbure, courette, couronne, courroie"
courageux,"courage, courroux"
couramment,"courant, couinement"
courant,"couvrant, coulant, coupant, couramment, couplet"
courbature,"courbure, couture, couverture, courbette"
courbe,"courber, courbé, courre, course, courbure"
courber,"courbe, courser, courbé, cour, couronner"
courbette,"courette, courbe, couette, courbure, courbature"
courbure,"courbature, courbe, courre, coureur, courbette"
courbé,"courbe, courber, cour"
