target_word,similar_words
brutal,brut
brutalement,"bruissement, brusquement, bruyamment"
brute,"brut, brume, brune, bruit, butte"
bruyamment,"bruyant, brutalement"
bruyant,"bruyamment, bruissant, brut, bruit"
bruyère,"bruire, brunâtre, brume, brune, brute"
brèche,"broche, brioche"
bréviaire,"bravoure, braver"
brûlant,"branlant, brillant"
brûler,"brûlure, barioler"
brûlure,"brûler, barioler"
brûlé,"bariolé, baril"
buanderie,"bouderie, bander, banderole, bonder, bondir"
buffet,"buffle, bouffe"
buffle,"buffet, bouffe"
buis,"bois, buse, bise"
buisson,"boisson, bassin, bassine"
bulbe,"bulle, bulgare, boule"
bulgare,"bulbe, bulle, blaguer"
bulle,"bulbe, balle, bille, bouille, boule"
bure,"bureau, burette, buse, buée, bref"
bureau,"bure, bourreau"
bureaucrate,brocart
burette,"buvette, barrette, bure, boulette, baguette"
burin,"brin, butin, bruine, baron, brun"
buse,"buste, bouse, bure, buée, base"
busqué,basque
buste,"buse, butte, buter, brute, bouse"
buter,"butte, boiter, buste, brute, boutoir"
butin,"butiner, burin, bouton, bâton, béton"
butiner,"butin, boudiner"
butte,"buste, buter, botte, brute, battue"
buté,"buée, bout, brut"
buvard,bavard
buvette,"burette, boulette, baguette, brouette"
buveur,"baver, bavure"
buée,"bouée, bure, buse, buté, béer"
bâche,"biche, boche, bêche, bûche, bouche"
bâcler,"boucler, bouclier"
bâfrer,beau-frère
bâiller,"briller, bâillonner, brailler, bouillir, bouilloire"
bâillon,"bouillon, ballon"
bâillonner,"bouillonner, bâiller"
bâti,bâtir
bâtiment,"boniment, bêtement, bâtonnet"
bâtir,"bâti, boutoir, buter, boiter"
bâton,"béton, bouton, butin"
bâtonnet,"bonnet, bâtiment"
béant,"béat, bénit, bonté, benêt"
béat,"béant, bath"
bébête,bête
bécane,boucan
béer,buée
bégayer,"bouger, bougeoir, bougre"
béguin,"bougon, bagne, beigne"
bélier,"boulier, biler, balayer, bouler, balayeur"
bénin,"bénir, bénit, banane, benne, bonne"
bénir,"bénin, bénit, bénitier"
bénit,"bénin, bénir, béant, benêt, bonté"
bénitier,"bénir, bénéficier, bien-être"
bénédictin,bénédiction
bénédiction,bénédictin
bénéfice,"bénéficier, bénéfique, bénévole"
bénéficiaire,bénéficier
bénéficier,"bénéfice, bénéficiaire, bénitier"
bénéfique,bénéfice
bénévole,bénéfice
béquille,"bouille, brouille, bouillie"
béret,"brut, bruit, brute"
béton,"bâton, bouton, butin"
bêche,"bêcher, bêcheur, biche, boche, bâche"
bêcher,"bêche, bêcheur, bicher, bûcher, boucher"
bêcheur,"bêcher, bêche, bicher, bûcher, boucher"
bête,"bébête, bite"
bêtement,"battement, bâtiment"
bûche,"bûcher, biche, boche, bâche, bêche"
bûcher,"bûche, bûcheron, bicher, bêcher, boucher"
bûcheron,bûcher
cabane,"cabanon, cabine"
cabanon,"cabane, canon"
cabine,"cabinet, carabine, cabane, canine"
cabinet,"cabine, carabine, cabriolet"
cabosser,"casser, caresser, carabosse, cabrer, carrosse"
cabrer,"cambrer, cadrer, carrer, chambrer, cabosser"
cabriolet,"carriole, cabinet"
caca,"casa, coca, clac, crac"
cacahuète,"cachette, cachet, cachot"
cache,"cacher, cachet, caché, cachette, coche"
cachemire,"cachette, cauchemar"
cacher,"cache, cachet, cacheter, cracher, cocher"
cachet,"cache, cacher, cacheter, cachette, cachot"
cacheter,"cachette, cacher, cachet, crachoter, cahoter"
cachette,"cacheter, cachet, cache, clochette, couchette"
cachot,"cachet, cahot, cacahuète"
caché,"cache, craché, couché, coche, couche"
cadastral,cadastre
cadastre,"cadastral, cadavre, cadre"
cadavre,"cadastre, caddie, cadence"
caddie,"cadi, cadavre, cadence"
cadeau,caveau
cadenasser,carnassier
cadence,"cadencé, carence, cadre, caddie, cadavre"
cadencé,cadence
cadet,cadre
cadi,"caddie, caïd, chai"
cador,"cadre, céder, cidre, cèdre, coudre"
cadran,carcan
cadre,"cadrer, cidre, cèdre, cadastre, cadet"
cadrer,"cadre, cabrer, carrer, coudrier"
cafard,canard
cafetier,"cafetière, canotier, cacheter, captiver, chantier"
cafetière,"cafetier, cimetière"
cage,"cageot, cake, cale, came, cape"
cageot,cage
cagna,"canal, cogne, cygne"
cagoule,"cage, coaguler, cigale"
cahier,"chier, casier, cacher, chiner, chiper"
cahot,"cahoter, cachot, calot, canot, capot"
cahoter,"cahot, crachoter, cacheter, canotier, clapoter"
cahute,"chute, chahuter, cahot, chahut, chuter"
caillasse,"caille, caisse, calebasse"
caille,"cailler, caillé, canaille, caillot, caillou"
cailler,"caille, ciller, caillé, cuiller, cisailler"
caillot,"caillou, caille, caillé, carillon, collet"
caillou,"caillot, caille, caillé, carillon, couille"
caillé,"caille, cailler, caillot, caillou, couille"
caisse,"casse, caisson, caissier, cuisse, caillasse"
caissier,"caisse, casier, casser, cerisier, crisser"
caisson,"caisse, cuisson, chausson, coussin"
cake,"cage, cale, came, cape, case"
calamité,"capacité, calciné, climat"
calcaire,"calvaire, claire, calibre, calciner, calice"
calciner,"calciné, calculer, caler, coltiner, calmer"
calciné,"calciner, calamité, caleçon"
calcul,calculer
calculer,"calcul, calciner, caler, circuler, calmer"
cale,"caler, calme, cavale, cage, cake"
calebasse,caillasse
calendrier,cendrier
caler,"cale, calmer, calter, cavaler, caser"
caleçon,calciné
calibre,"calcaire, calvaire, cale, célèbre, calme"
calice,"calife, calicot, clic, calcaire, calotte"
calicot,"calice, calmant"
calife,"calice, calcaire, calotte, calèche, calvaire"
calmant,"calmement, charmant, calot, calicot, clément"
calme,"calmer, cale, came, caler, calibre"
calmement,"campement, calmant, camembert"
calmer,"calme, caler, calter, clamer, calciner"
calomnie,"colonie, calotte, calvitie, calme"
calot,"calotte, cahot, canot, capot, culot"
calotte,"calot, carotte, culotte, camelote, calomnie"
calter,"caler, calmer, capter, calciner, calculer"
calvaire,"calcaire, claire, calvitie, calibre, calice"
calvitie,"calvaire, calomnie, calice, calife, calibre"
calèche,"cloche, cale, calme, calife, calibre"
camarade,camaraderie
camaraderie,camarade
cambouis,"cambuse, campus, chamois, cramoisi"
cambrer,"chambrer, cabrer, cambré, chambre, campeur"
cambriolage,cambrioleur
cambrioleur,cambriolage
cambrousse,cambuse
cambré,"cambrer, chambrée"
cambuse,"cambrousse, cambouis, came"
came,"camp, calme, cage, cake, cale"
camelot,camelote
camelote,"camelot, calotte, camisole"
camembert,"campement, calmement"
camion,champion
camionnette,chansonnette
camionneur,"capitonner, cramponner, claironner"
camisole,"carriole, camelote"
camouflage,camoufler
camoufler,"camouflage, chambouler"
camp,"came, camper, campus, champ, cape"
campagne,"champagne, campanile, compagnie"
campanile,"campagne, compagnie, champagne"
campement,"calmement, camembert"
camper,"campeur, camp, calmer, capter, crampe"
campeur,"camper, clameur, compteur, cambrer, charmeur"
camping,champion
campus,"camp, cambouis, compas, composé"
canadien,"canadienne, candide, canaille"
canadienne,canadien
canaille,"caille, cannelle, cailler, canicule, chenille"
canal,cagna
canaliser,"cavalier, canotier"
canard,"canari, cafard"
canari,"canard, couiner"
cancan,"cancer, cancre, carcan, caneton"
cancer,"cancre, canner, cancan, coincer, canotier"
cancre,"cancer, cancan, candide, canette, cantine"
candeur,"chanteur, conduire, cendre, cendré, ceindre"
candidat,candide
candide,"candidat, canadien, canne, cancre, canaille"
caneton,"canton, cantine, cancan, contenu, continu"
canette,"cachette, carpette, cassette, causette, cornette"
caniche,"canicule, corniche, cinoche, canne, canaille"
canicule,"caniche, canine, canaille, cannelle, calculer"
canine,"cantine, canne, cabine, canner, chanoine"
caniveau,"caveau, convoi"
canne,"canner, canine, cannelle, carne, canon"
cannelle,"canne, canaille, chandelle, canicule, canette"
canner,"canne, cancer, cantonner, canine, canotier"
canon,"canot, canton, cabanon, canne, canine"
canonnade,"cantonade, colonnade, cotonnade, cantonner"
canot,"canon, cahot, calot, capot, chant"
canotier,"cocotier, cafetier, chantier, cantonnier, cahoter"
cantine,"canine, cantique, canton, centaine, chanoine"
cantique,"cantine, critique, chaotique, conique, cynique"
canton,"caneton, canon, carton, cantine, chaton"
cantonade,"canonnade, cantonner, cotonnade, cantine"
cantonnement,"couronnement, contentement, consentement"
cantonner,"cantonnier, chantonner, cartonner, capitonner, canner"
cantonnier,"cantonner, chansonnier, chantonner, cartonner, canotier"
capable,"cartable, coupable, capitale, cape, capote"
capacité,"captivité, calamité"
cape,"carpe, chape, cage, cake, cale"
capeline,"capitaine, caprice, chapelle, calciner, chapelet"
capitaine,"capitale, capitalisme, capitaliste, capeline"
capital,capitale
capitale,"capital, capitaine, capitalisme, capitaliste, capituler"
capitalisme,"capitaliste, capitale, capitaine"
capitaliste,"capitalisme, capitale, capitaine"
capiteux,"capitale, capricieux, copieux, chapiteau, chapitre"
capitonner,"capitonné, cantonner, cartonner, capituler, chantonner"
capitonné,capitonner
capitulation,circulation
capituler,"capitale, capitonner, capturer, capter, captiver"
capot,"capote, cahot, calot, canot"
capote,"capot, capter, clapoter, capable, caprice"
caprice,"cape, capote, capeline, capable, capsule"
capricieux,capiteux
capsule,"crapule, capitale, cape, capote, caprice"
capter,"calter, captiver, capturer, capture, capote"
captiver,"capter, capturer, cultiver, capituler, cafetier"
captivité,capacité
capture,"capturer, capter, créature, cape, capote"
capturer,"capture, capter, captiver, capituler, clôturer"
carabine,"carabinier, cabine, caravane, carabosse, carbone"
carabinier,"carabine, carboniser"
carabosse,"carrosse, cabosser, carabine, carcasse, caresse"
caracoler,"carreler, crachoter, cercler, circuler, circulaire"
caractère,"cratère, carrière, caricature, cataracte"
carafe,"carabine, carapace, caravane, carcasse, carbone"
caramel,carnaval
carapace,"caravane, carafe, carabine, carence, carpe"
carat,"carte, croate, court, cruauté, crête"
caravane,"carabine, carapace, carne, carafe, carnaval"
carbone,"carabine, charbon, caravane, carabosse, carpe"
carboniser,"charbonnier, cartonner, carabinier"
carburant,caressant
carcan,"cancan, cadran"
carcasse,"caresse, carrosse, cocasse, crasse, carabosse"
carcéral,"cérébral, cardinal, carnaval"
cardiaque,carlingue
cardinal,"carnaval, cordial, carcéral"
carence,"cadence, carapace, carrure, carpe, carte"
caressant,"cassant, carburant, croissant"
caresse,"caresser, carcasse, carrosse, carabosse, carrure"
caresser,"caresse, casser, cesser, cabosser, carrer"
cargo,"cierge, cirage, courage"
caricatural,caricature
caricature,"caricatural, caractère"
carillon,"couillon, caillot, caillou, carton"
carlingue,cardiaque
carnage,"carrelage, carpe, carte, carrée, carême"
carnassier,"cuirassier, caresser, cadenasser"
carnaval,"cardinal, caravane, carcéral, caramel"
carne,"carnet, carpe, carte, canne, cerne"
carnet,"carne, cornet, carrelet, crainte, courant"
carotte,"crotte, calotte, carpette, carrosse, carne"
carpe,"cape, carne, carte, carpette, carbone"
carpette,"carpe, carotte, canette, cachette, cassette"
carreau,"carrer, carré, carrée, courre, cirer"
carrefour,"carrer, carreler"
carrelage,"carreler, carrelet, carnage"
carreler,"carrelet, carrer, carrelage, carrefour, caracoler"
carrelet,"carreler, carrelage, carriole, carnet, carrément"
carrer,"carreler, carreau, cabrer, cadrer, carrure"
carriole,"carrière, cabriolet, carreler, carrelet, carrée"
carrière,"carrure, carriole, carrer, clairière, charnière"
carrosse,"carrosserie, carrousel, carabosse, carcasse, caresse"
carrosserie,carrosse
carrousel,carrosse
carrure,"carrer, carrière, carriole, carrosse, carence"
carré,"carrée, carreau, courre, courroie, cirer"
carrée,"carré, carrer, carriole, carrière, carrosse"
carrément,carrelet
cartable,"capable, charitable, carte, carriole, carabine"
carte,"charte, carne, carpe, caste, cartable"
carton,"canton, carillon, chaton, creton, cureton"
cartonner,"cantonner, capitonner, chantonner, cantonnier, crayonner"
cartouche,cartouchière
cartouchière,cartouche
carême,"charme, carbone, carence, caresse, carnage"
casa,"case, caca"
casaque,"casque, cosaque, casquer, casqué, case"
cascade,"cascader, case, casse, caste, casque"
cascader,"cascade, caser, casier, casser, casquer"
case,"caser, casse, casa, caste, cause"
casemate,"cassette, caste, caserne, causette, cascade"
caser,"casser, case, caserne, casier, causer"
caserne,"caser, caverne, case, casserole, casse"
casier,"caser, casser, cahier, caissier, cascader"
casino,"cuisine, cousin"
casque,"casquer, casqué, casaque, casquette, caïque"
casquer,"casque, casqué, casaque, claquer, craquer"
casquette,"casque, cassette, coquette, causette"
casqué,"casque, casquer, casaque, cosaque"
cassant,"causant, caressant"
casse,"casser, case, cassé, casseur, caisse"
casser,"casse, caser, casseur, chasser, classer"
casserole,"cassette, caserne, cassure, cassoulet"
cassette,"causette, casquette, casse, chaussette, canette"
casseur,"casser, chasseur, classeur, casse, cassure"
cassoulet,casserole
cassure,"casseur, casser, chaussure, cassette, casserole"
cassé,"casse, chassé, classé, caisse, cesse"
caste,"chaste, case, casse, carte, casemate"
castor,"casquer, casseur"
cataclysme,catéchisme
catacombe,catalogue
catalogue,"cataloguer, catacombe"
cataloguer,catalogue
cataracte,caractère
catastrophe,catastrophique
catastrophique,catastrophe
catholique,catégorique
catéchisme,cataclysme
catégorie,catégorique
catégorique,"catégorie, catholique"
cauchemar,cachemire
causant,"cassant, cuisant, craquant"
cause,"causer, clause, case, causerie, causette"
causer,"cause, causerie, caser, casser, chausser"
causerie,"causer, causette, cause, caserne, caser"
causette,"cassette, chaussette, causerie, cause, canette"
caution,"citation, création, coton, citoyen"
cavalcade,"cavale, cavalerie"
cavale,"cavaler, cavalerie, cavalier, cale, cavalcade"
cavaler,"cavale, cavalier, cavalerie, caler, cravater"
cavalerie,"cavaler, cavale, chevalerie, cavalier, cavalcade"
cavalier,"cavaler, cavale, cavalerie, chevalier, canaliser"
cave,"caveau, caverne, cage, cake, cale"
caveau,"cadeau, cave, caniveau"
caverne,"caverneux, caserne, cave, cavalerie, cavale"
caverneux,caverne
caviar,"cavaler, cavalier, civière, cuver, couver"
cavité,civet
caïd,cadi
caïque,"casque, chaque, claque"
ceindre,"cendre, ceinture, craindre, cylindre, cendré"
ceinture,"ceinturer, ceinturon, ceindre, censure, centre"
ceinturer,"ceinture, ceinturon, centrer, censurer, contrer"
ceinturon,"ceinture, ceinturer"
cela,"ciel, clac, clan"
celle,"celles, cellule, colle, caille, couille"
celle-ci,"celles-ci, celle-là, celui-ci"
celle-là,"celles-là, celle-ci, celui-là, cellule"
celles,celle
celles-ci,"celle-ci, celles-là, celui-ci"
celles-là,"celle-là, celles-ci, celui-là"
cellier,"collier, ciller, coller, cailler, cuiller"
cellulaire,cellule
cellule,"celle, cellulaire, celle-là"
celui,celui-ci
celui-ci,"celui-là, celui, celle-ci, celles-ci, ceux-ci"
celui-là,"celui-ci, celle-là, celles-là, ceux-là, celle"
cendre,"cendré, ceindre, centre, cendrier, centime"
cendrier,"calendrier, cendre, coudrier, centrer, cerisier"
cendré,"cendre, ceindre, conduire, candeur"
censeur,"censure, censurer, centrer"
censure,"censurer, censeur, ceinture, centime"
censurer,"censure, centrer, ceinturer, censeur, conjurer"
censé,"cents, cerné"
cent,"cents, centre, conte, canot"
centaine,"certaine, certaines, centime, certain, centenaire"
centenaire,"centaine, contenir, continuer"
centime,"centième, centimètre, centaine, centrale, cendre"
centimètre,"centime, centième"
centième,"centime, centimètre, centre, centaine, centrale"
central,"centrale, centre, contrôle"
centrale,"central, centre, centrer, centime, centaine"
centre,"centrer, central, cendre, centrale, cent"
centrer,"centre, contrer, censurer, ceinturer, centrale"
cents,"cent, censé"
cerceau,"cerveau, chevreau, crac, coriace, croc"
cercle,"cercler, cercueil, cervelle, crucial"
cercler,"cercle, circuler, chercher, cerisier, caracoler"
cercueil,"cercle, crucial"
cerf,"cher, chef, clef, carafe"
cerise,"cerisier, crise, certaine, corse, course"
cerisier,"cerise, chemisier, certifier, cendrier, caissier"
cerne,"cerner, cerné, carne, corne, certaine"
cerner,"cerne, corner, cerné, crâner, cerisier"
cerné,"cerne, cerner, censé, carne, corne"
certain,"certaine, certains, certaines, centaine, crétin"
certaine,"certaines, certain, certains, centaine, cerne"
certainement,cheminement
certaines,"certaine, certains, certain, certes, centaine"
certains,"certain, certaine, certaines, centaine, certes"
certes,"certaines, certains, courtois, courtoisie, crétois"
certifier,"cerisier, crucifier"
cerveau,"cerceau, chevreau, crève, corvée, crevé"
cervelle,"cercle, crécelle, cheville"
cesse,"cesser, casse, caisse, cuisse, cassé"
cesser,"cesse, casser, caresser, casseur, caissier"
cette,"cotte, couette"
ceux,"cieux, creux"
ceux-ci,celui-ci
ceux-là,celui-là
chacal,"charnel, chandail"
chacun,"chacune, chagrin, chanson, charbon, chardon"
chacune,"chacun, chanoine, charogne, chicane, chape"
chagrin,"chagriner, chacun, chalon, chaton, champion"
chagriner,"chagrin, charrier, charnier, charger, charmer"
chahut,"chahuter, chut, cahute, chariot"
chahuter,"chahut, chuter, chanter, chalutier, cahute"
chai,"chair, char, chat, chaire, chaise"
chair,"chaire, chai, char, choir, clair"
chaire,"chair, chaise, charre, chai, claire"
chaise,"chaire, chasse, chai, caisse, chaste"
chaland,chaud
chalet,"chaleur, chapelet, chevalet, chariot"
chaleur,"chalet, chanteur, chargeur, charmeur, chasseur"
chalon,"chaton, champion, chaudron, chausson, chagrin"
chaloupe,"chape, chaque, chaume, chauve, chacune"
chalumeau,"chameau, chapeau, chapiteau"
chalutier,"charcutier, chantier, chahuter, charretier, charnier"
chamailler,"chatouiller, chambouler"
chamarré,"chambrée, chargé, chambrer"
chambouler,"chambrer, chamailler, camoufler"
chambranle,"chambre, chambrée, chambrette"
chambre,"chambrer, chambrée, chambrette, chambranle, champêtre"
chambrer,"chambre, cambrer, chambrée, chambouler, chavirer"
chambrette,"chambre, charrette, chambrée, chambranle, chaînette"
chambrée,"chambre, chambrer, chambranle, chambrette, cambré"
chameau,"chapeau, chalumeau, chapiteau, chaume, charmeur"
chamois,"champenois, cramoisi, cambouis, chemise"
champ,"camp, chape"
champagne,"campagne, champêtre, charogne, chantage, compagnie"
champenois,chamois
champignon,champion
champion,"champignon, camion, chalon, chaton, chanson"
champêtre,"chapitre, chambre, champagne, chantre"
chance,"change, chanoine, chantage, chaîne, cancer"
chancelant,"changeant, chantant, changement"
chanceler,"chancelier, chancellerie, chandelier, changer, chanter"
chancelier,"chanceler, chandelier, chancellerie, chantier, charcutier"
chancellerie,"chanceler, chancelier"
chandail,"chacal, canaille"
chandelier,"chancelier, chandelle, chanceler, chantier, charretier"
chandelle,"chandelier, chapelle, chanceler, cannelle, citadelle"
change,"changer, changé, chance, charge, chantage"
changeant,"changement, chantant, chancelant, charmant, chatoyant"
changement,"chargement, changeant, chaudement, chancelant"
changer,"change, chanter, charger, changé, chantier"
changé,"change, changer, chargé, charité, chaussé"
chanoine,"charogne, canine, chance, change, cantine"
chanson,"chausson, champion, chanoine, chaudron, chacun"
chansonnette,"chansonnier, camionnette"
chansonnier,"charbonnier, chantonner, chansonnette, cantonnier"
chant,"chantant, chanter, chantre, chiant, chat"
chantage,"chantant, change, chantre, chanter, chanteur"
chantant,"chantage, chant, changeant, charmant, chancelant"
chanter,"chanteur, chantier, changer, chantre, chant"
chanteur,"chanter, chantier, chaleur, chargeur, charmeur"
chantier,"chanter, chalutier, changer, chantre, chanteur"
chantonner,"cantonner, chansonnier, chanter, chantier, cartonner"
chantre,"chanter, chanvre, chant, chantage, chantier"
chanvre,"chantre, chanoine, chantage, chapitre, charnière"
chaos,"chaise, chose, choisi"
chaotique,"chaque, chronique, cantique"
chape,"chapeau, chapelle, cape, chope, chapitre"
chapeau,"chameau, chape, chapiteau, chalumeau, charnu"
chapelet,"chapelle, chalet, chevalet, carrelet, capeline"
chapelle,"chapelet, chandelle, chape, chapitre, chasuble"
chapiteau,"chapeau, chapitre, chameau, chalumeau, capiteux"
chapitre,"chapiteau, chantre, champêtre, chaire, chape"
chaque,"chique, chèque, claque, chaotique, chaume"
char,"chai, chat, chair, charge, chargé"
charbon,"chardon, carbone, champion, charogne, chaudron"
charbonneux,charbonnier
charbonnier,"charbonneux, chansonnier, charnier, charpentier, chantonner"
charcuterie,charcutier
charcutier,"charcuterie, chalutier, charretier, charpentier, charnier"
chardon,"charbon, chaudron, champion, charogne, chausson"
charge,"charger, chargé, chargeur, charme, charre"
chargement,"changement, chaudement, charmant, changeant, clairement"
charger,"charge, chargeur, charmer, changer, chargé"
chargeur,"charger, charmeur, charge, chaleur, chanteur"
chargé,"charge, charger, changé, char, chamarré"
chariot,"charité, charte, charmant, chat, chant"
charitable,cartable
charité,"chariot, charte, chasteté, changé, chassé"
charmant,"chantant, chant, changeant, chargement, chatoyant"
charme,"charmer, charmeur, charge, charre, charte"
charmer,"charme, charmeur, charger, charnier, charrier"
charmeur,"charmer, chargeur, charme, chaleur, chômeur"
charnel,"charnu, charnier, charogne, chacal"
charnier,"charrier, charnière, charbonnier, charger, charmer"
charnière,"charnier, chaudière, chaumière, charre, carrière"
charnu,"charnel, char, chameau, chapeau, chrono"
charogne,"charge, charnel, chanoine, champagne, charme"
charpente,"charpentier, charrette, charte, charpie, carpette"
charpentier,"charpente, charretier, chantier, charcutier, charnier"
charpie,"charnier, charrier, charpente, charogne, charnière"
charre,"charrue, charge, charme, charte, charroi"
charretier,"charrier, charrette, charcutier, charpentier, charnier"
charrette,"charretier, charre, chambrette, chaînette, charpente"
charrier,"charnier, charretier, charre, charger, charmer"
charroi,"charre, charrue, charrier, chai, chérir"
charrue,"charre, charroi, charrier, charrette, charogne"
charte,"charge, charme, charre, chaste, carte"
chasse,"chasser, chassé, chasseur, chaste, chaise"
chasser,"chasse, chasseur, chausser, casser, chassé"
chasseur,"chasser, chasse, casseur, classeur, chaleur"
chassé,"chasse, chaussé, chasser, cassé, classé"
chaste,"chasteté, chasse, charte, caste, chasuble"
chasteté,"chaste, chassé, charité"
chasuble,"chasse, chaste, chapelle, chaque, chaume"
chat,"chai, char, chant, chaton, chut"
chaton,"chalon, chat, champion, chaudron, chausson"
chatouiller,chamailler
chatoyant,"chantant, changeant, charmant"
chaud,"chaux, chaland"
chaudement,"changement, chargement, claquement, craquement"
chaudière,"chaumière, charnière, chaussure, chaire, chapitre"
chaudron,"chausson, chardon, chauvin, chalon, chaton"
chauffage,"chauffer, chauffeur, chantage"
chauffer,"chauffeur, chauffage, chausser, changer, chanter"
chauffeur,"chauffer, chauffage, chaleur, chanteur, chargeur"
chaume,"chauve, charme, chaumière, chameau, chaussée"
chaumière,"chaudière, charnière, chaume, chaussure, chaire"
chausser,"chasser, chaussé, chausson, chaussée, chaussure"
chaussette,"causette, chaussée, cassette, chaussure, charrette"
chausson,"chaussé, chausser, chaussée, chanson, chaudron"
chaussure,"chaussée, chausser, chaussette, cassure, chaudière"
chaussé,"chaussée, chassé, chausser, chausson, chasse"
chaussée,"chaussé, chausser, chausson, chaussure, chaussette"
chauve,"chaume, chauvin, chaussée, chaque, chambre"
chauvin,"chauve, chaudron, chausson, chacun, chalon"
chaux,"chaud, choix"
chavirer,"chambrer, chaire, charrier, chair, clavier"
chaîne,"chaînette, chance, change, chanoine, charogne"
chaînette,"chaîne, charrette, canette, chambrette, chaussette"
chef,"cher, chez, clef, cerf"
chemin,"cheminer, cheminot, cheminée, chemise, chemineau"
chemineau,"cheminer, chemin, cheminée, chevreau"
cheminement,"chuintement, certainement"
cheminer,"chemineau, chemin, cheminot, cheminée, chemisier"
cheminot,"chemin, cheminer, cheminée"
cheminée,"chemin, cheminer, cheminot, chemise, chemineau"
chemise,"chemisette, chemisier, chemin, cheminée, cheminer"
chemisette,chemise
chemisier,"chemise, cheminer, cerisier, chevalier"
chenal,"chenil, cheval"
chenil,"chenille, chenal"
chenille,"chenil, cheville, chapelle, canaille, chemise"
cher,"chef, chez, chier, cacher, cocher"
chercher,"chercheur, chevaucher, cheminer, cracher, crécher"
chercheur,chercher
cheval,"chevalet, chevalin, chenal, chevelu"
chevalerie,"chevalier, cavalerie, chevalière, chevelure"
chevalet,"cheval, chevalin, chevalier, chevet, chalet"
chevalier,"chevalin, chevalière, chevalerie, chevalet, cavalier"
chevalin,"chevalier, cheval, chevalet, chevron, chemin"
chevalière,"chevalier, chevalerie, chevelure"
chevaucher,"chevauchée, chevalier, chercher"
chevauchée,chevaucher
chevelu,"chevelure, cheveu, chevet, cheval, chevreau"
chevelure,"chevelu, chevalière, cheville, chevalerie, chevalier"
chevet,"cheveu, chevelu, chevalet"
cheveu,"chevet, chevelu, chevreau, chauve"
cheville,"chenille, chevalet, chevelure, chapelle, chemise"
chevreau,"chevreuil, cheveu, chevelu, chemineau, cerveau"
chevreuil,chevreau
chevron,"chevalin, chemin"
chez,"chef, cher"
chialer,"chaleur, choléra"
chiant,"chant, criant"
chic,"chichi, chiche, chicot, choc, clic"
chicane,"chicorée, chacune, chiffe, chimie, chique"
chiche,"chichi, chic, chicorée, chiffre, chimère"
chichi,"chiche, chic, chicot, chouchou"
chicorée,"chiche, chicane, chiffre, chimère, chiotte"
chicot,"chiot, chic, chichi"
chien,"chier, chiffon, chignon, chêne, chaîne"
chier,"chien, chiner, chiper, cahier, cher"
chiffe,"chiffre, chiffon, coiffe, chicane, chimère"
chiffon,"chiffonné, chiffe, chien"
chiffonner,"chiffonnier, chiffonné"
chiffonnier,chiffonner
chiffonné,"chiffonner, chiffon"
chiffre,"chiffe, coiffure, chiche, chimie, chique"
chignon,chien
chimie,"chimique, chicane, chiffre, chiotte, chaume"
chimique,"chique, chimérique, chimie, comique, cosmique"
chimère,"chimique, chaumière, chiche, chiffe, chique"
chimérique,chimique
chiner,"chier, chiper, cheminer, chuinter, cahier"
chiot,"chiotte, chicot, chat, chut, cahot"
chiotte,"chiot, chouette, chiche, chiffe, chimie"
chiper,"chier, chiner, choper, cahier"
chique,"chiquer, chimique, chaque, chèque, clique"
chiquer,"chique, choquer, chimique"
chirurgie,chirurgien
chirurgien,chirurgie
choc,"chou, chic, croc, coco, coca"
choeur,"coeur, choir, choper, choyer, choisir"
choir,"choix, choisir, chair, choeur, choyer"
choisi,"choisir, chose, chaise, chaos"
choisir,"choisi, choir, choeur, choper, choyer"
choix,"choir, croix, chaux"
choléra,"chouïa, chaleur, chialer"
chope,"choper, chose, chape, clope, chorale"
choper,"chope, choyer, chiper, choeur, couper"
chopine,"chanoine, chose, chorale, comptine"
choquant,"croquant, craquant, coulant, coupant, courant"
choquer,"chiquer, choqué, cloquer, croquer, choir"
choqué,"choquer, chaque, chique, chèque"
chorale,"chope, chose, chopine"
chose,"chope, chaise, choisi, chaos, chopine"
chou,"choc, chouïa, clou, chut, coup"
chouchou,"coucou, chichi, chiche, couscous"
chouette,"couette, coquette, courette, couchette, cachette"
chouïa,"chou, choléra"
choyer,"choper, cher, choir, choeur, chier"
chrome,"chromer, chromo, charme"
chromer,"chrome, chromo, charmer, charmeur"
chromo,"chrome, chrono, chromer, charme"
chronique,"chroniqueur, conique, chaotique"
chroniqueur,chronique
chrono,"chromo, charnu"
chrétien,"chrétienté, crétin, création"
chrétienté,chrétien
chuchotant,chuchotement
chuchotement,"chuchotant, chuintement"
chuchoter,"chuchotis, crachoter, chuter, chuinter"
chuchotis,chuchoter
chuintement,"chuchotement, couinement, cheminement"
chuinter,"chuter, chanter, chuchoter, chiner, chahuter"
chut,"chute, chuter, chahut, chat, cahute"
chute,"chuter, chut, cahute, chat, château"
chuter,"chute, chahuter, chut, chuinter, chuchoter"
châle,câble
châsse,"châssis, chasse, chassé, chaussée, chaussé"
châssis,châsse
châtaigne,"châtaignier, châtain, châtelain"
châtaignier,châtaigne
châtain,"châtaigne, châtelain, chaton"
château,"chute, chat, chut, cahute, chiot"
châtelain,"châtain, châtaigne"
châtier,"chantier, chuter, cahoter"
chèque,"chaque, chique, choqué"
chèvre,chevreau
chéri,"chérif, chérir, char, cher, chair"
chérif,"chéri, chérir, chétif"
chérir,"chéri, chérif, charre, charroi, charrue"
