target_word,similar_words
convive,"conque, conte, contre"
convocation,conviction
convoi,caniveau
convoyer,convier
conçu,"coincé, connu, contenu, contigu, continu"
cool,"coco, colo, colt"
coordonner,cordonnier
copain,coupon
copeau,coteau
copie,"chope, clope, copier, copieux, coupe"
copier,"choper, copie, couper, coupure"
copieux,copie
coque,"cloque, cohue, conque, coquet, coquette"
coquet,"cloque, conque, coque"
coquette,coque
coquille,coque
coquin,cousin
corail,"cruel, créole, céréale"
coran,"carne, cerne, cerné, corne, cornu"
corbeau,"cornu, courbe, courbé, crabe"
cordage,"corne, corse, corvée"
corde,"clore, code, cordeau, coriace, corne"
cordeau,"corde, cornu, credo"
cordialité,crédulité
cordon,coron
cordonnier,coordonner
coriace,"cerceau, corde, corne, corse, corvée"
corne,"carne, cerne, cerné, clore, cogne"
corner,"cerner, cogner, conter, corne, cornet"
cornet,"carnet, corne, corner, corset, courant"
cornette,corne
corniche,corne
cornu,"carne, cerne, cerné, connu, conçu"
corolle,"colle, corde, corne, corse, corvée"
coron,"carne, cerne, cerné, cocon, colon"
corps,"corse, cours"
corrida,criard
corsage,"corde, corne, corvée"
corsaire,"cerisier, corse, corser, courser, coursier"
corse,"cerise, chose, clore, cordage, corde"
corser,"cerisier, corner, corsaire, corse, corset"
corset,"cornet, corse, corser, course, curiosité"
cortège,"corde, corne, corse, corvée"
corvée,"cerveau, cordage, coriace, corolle, corsage"
cosaque,"casaque, casque, casqué"
cossu,"caisse, casse, cassé, cesse, cousu"
cote,"code, coke, colt, comte, conte"
coteau,"copeau, cote, couteau"
coter,"citer, coeur, comte, conte, conter"
coton,"caution, citoyen, cocon, colon, coron"
cotre,"citer, clore, comte, conte, contre"
cotte,"cette, cocotte, comte, conte, cote"
couche,"cache, caché, cloche, coche, cocher"
coucher,"cacher, cocher, cour, courir"
couchette,cachette
couché,"cache, caché, coche, couche, coucou"
coucou,"couche, couché, couteau"
coude,"code, cohue, coque, corde, coudre"
coudre,"cador, cadre, cidre, coude, courbe"
coudrier,cadrer
couenne,"canine, canne, canon, connu, coude"
couette,"cette, cotte, coude, coupe, couple"
couille,"caille, caillou, caillé, celle, celui-là"
couillon,colline
couiner,"canari, cour, courir"
coulant,"client, court"
couler,"caler, clair, claire, clore, clouer"
couleur,"caler, clair, claire, clore, clouer"
couleuvre,"calvaire, clavier"
coulisse,"classe, classé, colosse, culasse"
coulisser,"classer, classeur"
couloir,"caler, clair, claire, clore, clouer"
coulé,"cloué, coulée, coupé"
coulée,"couler, coulé, couple"
coup,"chou, clou, cocu, coupe, couper"
coupable,"capable, coupe"
coupant,court
coupe,"chope, clope, cohue, copie, coque"
couper,"choper, clouer, copier, couler, couloir"
couperet,court
couple,"couenne, couette, couler, coulée, coup"
couplet,"couple, court"
coupole,"coude, couple, course"
coupon,"copain, coup"
coupure,"copier, coude, couper, course"
coupé,"cloué, coulé, coup, coupe"
cour,"chou, clou, cocu, coeur, coucher"
courage,"cargo, cierge, cirage, coude, coupe"
courant,"carnet, cornet, crainte, criant, croyant"
courbe,"corbeau, coudre, cour, courbé, courre"
courber,"cour, courbure, courbé"
courbure,courber
courbé,"corbeau, cour, courbe, courber, crabe"
courette,"carotte, crotte"
coureur,"carreau, carré, carrée, cirer, cour"
courir,"carreau, carré, carrée, cirer, coucher"
couronner,crayonner
courre,"carreau, carré, carrée, cirer, coudre"
courrier,"carrer, carrière, carrure"
courroie,"carreau, carré, carrée, cirer, coureur"
cours,"cerise, coeur, corps, corse, cour"
course,"cerise, corse, corser, corset, coudre"
courser,"cerisier, corsaire, corser, cour, cours"
coursier,"cerisier, corsaire, corser, courser, creuser"
court,"carat, carte, coeur, coulant, coupant"
courtier,"cratère, critère, croître, créateur, créature"
courtine,"carton, certain, certaine, creton, croûton"
courtois,"certes, cours, courtoisie, crétois"
courtoisie,"certes, courtois, crétois"
cousin,"casino, coquin, coussin, cuisine"
coussin,"caisson, cousin, cuisson"
cousu,"cossu, cours, couteau"
couteau,"coteau, coucou, cousu"
coutume,"coude, coupe, couple, course"
couture,"citer, coter, cotre, coude, coupe"
couvent,court
couver,"caviar, civière, clouer, couler, couper"
couvrant,court
couvrir,"couler, couper, cour, courir"
coïncider,concéder
coït,"colt, cote"
coûter,"citer, conter, coter, cotre, couture"
crabe,"corbeau, courbe, courbé, craie, crainte"
crac,"caca, cerceau, clac, coriace, craché"
crachat,"craché, crochet"
cracher,"cacher, craché, crécher"
crachin,"craché, cran, crayon"
craché,"caché, crac, crachat, cracher, crachin"
craie,"claie, crabe, craindre, crapule, cratère"
craindre,craie
crainte,"carnet, cornet, courant, crabe, criant"
cramer,"calmer, camper, clamer, crampe, crémier"
crampe,"camper, cramer"
cran,"carne, cerne, cerné, clan, coran"
crapule,"crabe, craie"
craquant,croquant
craquer,croquer
crasse,"caisse, caresse, casse, casser, chasse"
cratère,"courtier, crabe, craie, critère, croître"
cravate,"crabe, craie"
crayeux,"cireux, creux, croix, curieux"
crayon,"carne, cerne, cerné, coran, corne"
crayonner,couronner
credo,"corde, cordeau"
creton,"carton, certain, certaine, courtine, croûton"
creuser,"cerisier, corsaire, corser, courser, coursier"
creux,"ceux, cieux, cireux, crayeux, croix"
crevé,"cerveau, corvée, crève"
criant,"carnet, chiant, cornet, courant, crainte"
criard,corrida
cribler,crieur
crier,"carreau, carré, carrée, chier, cirer"
crieur,"carreau, carré, carrée, cirer, coureur"
crime,"carême, cime, craie, crier, crise"
criminel,cérémonial
crin,"carne, cerne, cerné, cinq, ciné"
crinière,"cerner, corner, crâner, crâneur"
crique,"chique, cirque, clique"
criquet,criant
crise,"cerise, corse, cours, course, craie"
crisper,crieur
crisser,"caresser, crieur, crise, cuirasser, cuirassier"
critère,"courtier, cratère, crime, crise, croître"
croate,"carat, carte, court, crotte, croûte"
croc,"cerceau, choc, coca, coco, cocu"
crochet,"crachat, crochu"
crochu,"craché, croc, crochet, cruche, crèche"
croire,"carreau, carré, carrée, cirer, coureur"
croisement,curieusement
croiser,"cerisier, corsaire, corser, courser, coursier"
croiseur,"cerisier, corsaire, corser, courser, coursier"
croisière,"cerisier, corsaire, corser, courser, coursier"
croissant,caressant
croisé,"cerise, corse, cours, course, crise"
croisée,"cerise, corse, cours, course, crise"
croix,"choix, cireux, crayeux, creux, curieux"
croquant,craquant
croquer,craquer
crosse,"caresse, crasse, croître, cuirasse, cuirassé"
crotte,"carotte, cotte, courette, croate, croisée"
crottin,crotte
crouler,couler
croupe,"carpe, coupe, couper, couple, croisée"
croupir,croupe
croyance,carence
croyant,"carnet, cornet, courant, crainte, criant"
croître,"courtier, cratère, critère, crosse, croupe"
croûte,"carat, carte, court, coûter, croate"
croûton,"carton, certain, certaine, courtine, creton"
cruauté,"carat, carte, court, croate, croûte"
cruche,"couche, craché, crochu, crèche"
crucial,"cercle, cercueil, cruel"
crudité,crédit
crue,"cire, cruel, cube, cure, cuve"
cruel,"corail, crucial, crue, créole, céréale"
crâne,"carne, cerne, cerné, coran, corne"
crâner,"cerner, corner, crinière, crâne, crâneur"
crâneur,"cerner, corner, crinière, crâne, crâner"
crèche,"craché, crochu, cruche"
crème,"carême, crime, crève"
crève,"cerveau, corvée, crevé, crème"
créateur,"courtier, cratère, critère, croître, créature"
création,"carton, certain, certaine, courtine, creton"
créature,"courtier, cratère, critère, croître, créateur"
crécher,cracher
crédit,crudité
crédulité,cordialité
créer,"carreau, carré, carrée, cirer, coureur"
crémier,cramer
créneau,"carne, cerne, cerné, coran, corne"
créole,"corail, cruel, céréale"
crépi,"carpe, croupe, crépu, crêpe"
crépiter,créer
crépu,"carpe, croupe, créneau, crépi, crêpe"
crétin,"carton, certain, certaine, courtine, creton"
crétois,"certes, courtois, courtoisie"
crêpe,"carpe, croupe, crépi, crépu, crête"
crête,"carat, carte, court, croate, croûte"
cube,"club, crue, cubique, cure, cuve"
cubique,cube
cueillir,"cailler, cellier, ciller, coller, collier"
cuiller,"cailler, cellier, ciller, coller, collier"
cuillerée,"cailler, cellier, ciller, coller, collier"
cuillère,"cailler, cellier, ciller, coller, collier"
cuir,"cire, ciré, cour, cuiller, cuire"
cuirasse,"caresse, crasse, crosse, cuirassé, cuire"
cuirasser,"caresser, crisser, cuirassier"
cuirassier,"caresser, crisser, cuirasser"
cuirassé,"caresse, crasse, crosse, cuirasse"
cuire,"cidre, cire, cirer, cuillère, cuir"
cuisant,"causant, cuit"
cuisine,"casino, cousin, cuire, cuite, cuivre"
cuisiner,cuisinier
cuisinier,cuisiner
cuisse,"caisse, casse, cassé, cesse, cossu"
cuisson,"caisson, coussin"
cuistot,"causette, cuit"
cuit,"chut, cité, cuir, cuisant, cuistot"
cuite,"chute, citer, cuire, cuisine, cuit"
cuivre,"caviar, civière, couver, cuire, cuisine"
cuivré,"caviar, civière, couver, cuivre, cuver"
culasse,"classe, classé, colosse, coulisse, culte"
culbuter,célibataire
culot,"calot, clouté, colt, culotte, culte"
culotte,"calotte, culot"
culte,"calot, chute, clouté, colt, cuite"
culture,"calter, clouter, cloître, clôture"
cure,"cire, cour, crue, cube, cuir"
curer,"carreau, carré, carrée, cirer, coureur"
cureton,"carton, certain, certaine, courtine, creton"
curieusement,croisement
curieux,"cireux, crayeux, creux, crieur, croix"
curiosité,corset
curé,"ciré, cour, cuir, cure"
cuve,"cave, crue, cube, cure, cuver"
cuver,"caviar, civière, couver, cuivre, cuivré"
cuvette,cuve
cycle,cycliste
cycliste,cycle
cyclope,clope
cygne,"cagna, cogne"
cymbale,"comble, comblé"
cynique,"cinq, conique, conque"
câble,"châle, cible"
câlin,"clan, clin, colon, colonie"
cèdre,"cador, cadre, cidre, coudre, céder"
cécité,cité
céder,"cador, cadre, cidre, coudre, créer"
célibataire,culbuter
célèbre,calibre
céréale,"corail, cruel, créole"
cérémonial,criminel
cône,côte
côte,"cote, cône, côté"
côtier,"citer, coter, cotre, couture, coûter"
côtoyer,"citer, coter, cotre, couture, coûter"
côté,"cité, cote, côte"
dada,dard
dague,"digue, drague"
daigner,"dégainer, dégénéré"
daim,"dais, dame"
dais,"daim, dans"
dalle,"daller, douille"
daller,"dalle, dealer, dollar"
dame,"daim, damer, dames, date, drame"
damer,"dame, dames, damier, damner, dater"
dames,"dame, damer, damoiseau, drame"
damier,"damer, damner, demeure, demeuré"
damnation,domination
damner,"damer, damier, danger, danser, diminuer"
damné,"demain, domaine, domino, démon, démuni"
damoiseau,dames
dandy,"dinde, dénudé"
danger,"damner, danser"
danois,"dans, danse, dense"
dans,"dais, danois, danse, danser, dedans"
danse,"danois, dans, danser, danseur, dense"
danser,"damner, danger, dans, danse, danseur"
danseur,"danse, danser"
dard,"dada, darder, druide"
darder,"dard, dérider"
daron,diurne
date,"dame, dater, datte"
dater,"damer, date, datte, doter, douter"
datte,"date, dater, dette"
dauphin,diaphane
dealer,"daller, diluer, douleur, délayer, délier"
debout,"débat, débit, début"
dedans,dans
delta,"dilaté, délit"
delà,"deçà, duel"
demain,"damné, domaine, domino, démon, démuni"
demeure,"damer, damier, demeuré"
demeuré,"damer, damier, demeure"
demi-soeur,démesuré
demi-sourire,démesurer
demi-tour,diamètre
denier,"denrée, douanier, dénouer, dénuer, dîner"
denrée,"denier, douanier, dénouer, dénuer, dîner"
dense,"danois, dans, danse, dentiste, denture"
densité,dynastie
dent,dont
dentier,"denture, donateur"
dentiste,dense
denture,"dense, dentier, donateur"
dessein,dessin
dessert,desserte
desserte,dessert
dessin,"dessein, destin"
dessous,dessus
dessus,dessous
destin,"dessin, destiné, destinée"
destiné,"destin, destinée"
destinée,"destin, destiné"
destruction,distraction
dette,datte
deux,"dieu, doux"
deuxième,dixième
devant,divinité
devenir,deviner
devers,divers
deviner,"devenir, devoir"
devis,"devise, deviser, divisé"
devise,"devis, divisé"
deviser,"devis, devoir, diviser"
devoir,"deviner, deviser, dévier, dévouer"
deçà,delà
diable,"double, doublé, débile"
dialecte,délicat
dialogue,"déluge, délégué"
dialoguer,"déloger, déléguer"
diamant,"dément, démenti, démonté, dûment"
diamantaire,"dominateur, démentir, démonter"
diamètre,demi-tour
diaphane,dauphin
dictateur,dictature
dictature,dictateur
dicter,"dictée, docteur, douceâtre"
dictée,"dicter, docte"
dieu,"deux, dire"
digne,"digue, dinde, dégaine"
digue,"dague, digne, dingue"
dilaté,"delta, délit"
diluer,"dealer, douleur, délayer, délier, délire"
diminuer,"damner, dominer, démener, démunir"
dinde,"dandy, digne, dénudé"
dingo,dingue
dingue,"digue, dingo"
diplomate,diplomatie
diplomatie,diplomate
dire,"dieu, direct, dure"
direct,dire
directeur,directoire
directoire,directeur
diriger,"draguer, droguer"
dirlo,drôle
disant,"discret, distant"
discipline,discipliné
discipliné,discipline
discret,disant
dispensaire,dispenser
dispenser,dispensaire
dispos,disposé
disposé,dispos
dissiper,"désespoir, désespéré"
dissoudre,dissuader
dissuader,dissoudre
distant,disant
distraction,destruction
diurne,daron
divan,divin
divers,devers
divin,"divan, division"
divinité,devant
diviser,"deviser, divisé"
division,divin
divisé,"devis, devise, diviser, divorcé"
divorce,divorcé
divorcé,"divisé, divorce"
dixième,deuxième
dizaine,douzaine
dock,"docker, donc"
docker,dock
docte,"dictée, docteur, doctrine, doter, doute"
docteur,"dicter, docte, douceâtre"
doctrine,docte
document,doucement
dodo,dodu
dodu,"dodo, doux, doué"
doge,"dogme, dope, dose"
dogme,doge
doigt,"droit, dégoût, dégoûté, dégât"
dolent,dolmen
dollar,daller
dolmen,dolent
domaine,"damné, demain, domino, démon, démuni"
dominateur,"diamantaire, démentir, démonter"
domination,damnation
dominer,"damner, diminuer, démener, démunir"
domino,"damné, demain, domaine, démon, démuni"
dompter,dompteur
dompteur,dompter
donateur,"dentier, denture"
donc,"dock, dont"
donnant,dont
donne,"donner, donneur, donné, donnée"
donner,"donne, donneur, donnée"
donneur,"donne, donner"
donné,"donne, donnée"
donnée,"donne, donner, donné"
dont,"dent, donc, donnant"
dope,"doge, dose, dupe"
dorer,"dorloter, dortoir, dorure, doser, doter"
dorloter,dorer
dormant,durement
dormeur,dormir
dormir,dormeur
dortoir,"dorer, droiture, dérouter"
dorure,"dorer, douairier, durer"
doré,doué
dose,"doge, dope, doser"
doser,"dorer, dose, doter, douer, désir"
doter,"dater, docte, dorer, doser, douer"
douairier,"dorer, dorure, durer"
douanier,"denier, denrée, douer, dénouer, dénuer"
double,"diable, doubler, doublé, débile"
doubler,"double, doublure, déblayer, débouler"
doublure,"doubler, déblayer, débouler"
doublé,"diable, double, débile"
doucement,document
douceur,"décor, décoré"
douceâtre,"dicter, docteur"
douche,"doucher, douille, dèche, déchu"
doucher,"douche, déchiré, déchoir"
douer,"dorer, doser, doter, douanier, doute"
douille,"dalle, douche, doute, douze"
douleur,"dealer, diluer, délayer, délier, délire"
doute,"docte, doter, douer, douille, douter"
douter,"dater, doter, douer, doute, détour"
douteux,"doute, doux"
doux,"deux, dodu, douteux, doué"
douzaine,"dizaine, douze"
douze,"douer, douille, doute, douzaine, douzième"
douzième,douze
doué,"dodu, doré, doux"
drague,"dague, dragée, drogue, drogué"
draguer,"diriger, droguer"
dragée,"drague, drogue, drogué"
drame,"dame, damer, dames"
drap,"drapeau, draper, drapé"
drapeau,"drap, draper, drapé"
draper,"drap, drapeau, draperie, déraper"
draperie,"draper, déraper"
drapé,"drap, drapeau"
drogue,"drague, dragée, drogué"
droguer,"diriger, draguer"
drogué,"drague, dragée, drogue"
droit,"doigt, droite, dureté, déroute"
droite,"droit, dureté, déroute"
droiture,"dortoir, dérouter"
druide,dard
drôle,"dirlo, drôlerie"
drôlement,déroulement
drôlerie,"drôle, dérouler"
duce,"duel, dune, dupe, dure"
duel,"delà, duce, dune, dupe, duquel"
dune,"duce, duel, dupe, dure"
dupe,"dope, duce, duel, dune, duper"
duper,"douer, dupe, durer"
duquel,duel
durable,"dure, durée"
durci,durcir
durcir,durci
dure,"dire, duce, duel, dune, dupe"
durement,dormant
durer,"dorer, dorure, douairier, douer, duper"
dureté,"droit, droite, dure, déroute"
durée,"durable, dure, durer"
duvet,dévot
dynastie,densité
dèche,"douche, déchu"
débat,"debout, débit, début, débutant"
débauche,"débauché, débouché"
débaucher,déboucher
débauché,"débauche, débouché"
débile,"diable, double, doublé"
débit,"debout, débat, débiter, début, délit"
débiter,"débit, débuter"
déblayer,"doubler, doublure, débouler"
déborder,débrider
déboucher,débaucher
débouché,"débauche, débauché"
débouler,"doubler, doublure, déblayer"
débrider,déborder
début,"debout, débat, débit, débutant, débuter"
débutant,"débat, début"
débuter,"débiter, début"
décaper,"décor, découper"
déceler,"déclaré, décoloré, décor, découler"
décembre,décombre
décence,décent
décent,"décence, déchet, décret, dément"
décevoir,décor
déchet,"décent, décret"
déchirer,déchirure
déchirure,déchirer
déchiré,"doucher, déchoir"
déchoir,"doucher, déchiré"
déchu,"douche, dèche, décousu"
décider,"décor, découdre, décéder"
décimer,décor
déclarer,décolorer
déclaré,"déceler, décoloré, découler"
déclic,"déclin, délice"
déclin,déclic
décocher,décor
décoller,décor
décolorer,déclarer
décoloré,"déceler, déclaré, découler"
décombre,décembre
déconner,décor
décor,"douceur, décaper, déceler, décevoir, décider"
décorateur,"décroître, décréter"
décorer,"décor, décoré, décrire"
décoré,"douceur, décor, décorer"
découdre,"décider, décéder"
découler,"déceler, déclaré, décoloré, décor"
découpe,découpé
découper,"décaper, décor"
découpé,découpe
décousu,"déchu, décès"
découvert,découverte
découverte,découvert
décret,"décent, déchet"
décrire,décorer
décroître,"décorateur, décréter"
décréter,"décorateur, décroître"
décès,décousu
décéder,"décider, décor, découdre"
dédale,déduire
dédier,"déduire, défier, délier, dévier"
déduire,"dédale, dédier"
défaire,défier
défait,"défaite, défaut"
défaite,"défait, défaut"
défaut,"défait, défaite, défunt"
défi,"défier, défilé, défini"
défiance,défoncé
défier,"dédier, défaire, défi, défiler, délier"
défiler,"défier, défilé"
défilé,"défi, défiler, défoncé, déformé"
défini,défi
défoncé,"défiance, défilé"
déformé,défilé
défunt,défaut
dégager,dégagé
dégagé,"dégager, dégoûté, déguisé"
dégaine,digne
dégainer,"daigner, dégénéré"
dégoter,dégoûter
dégourdir,dégrader
dégoût,"doigt, dégoûté, dégât"
dégoûter,dégoter
dégoûté,"doigt, dégagé, dégoût, dégât"
dégrader,dégourdir
déguisé,dégagé
dégât,"doigt, dégoût, dégoûté"
dégénéré,"daigner, dégainer"
délabrement,délibérément
délabré,"délibéré, délié"
délai,"délit, délié"
délaissé,délié
délaver,délavé
délavé,"délaver, délégué"
délayer,"dealer, diluer, douleur, délier, délire"
délibéré,"délabré, délié"
délibérément,délabrement
délicat,dialecte
délice,"déclic, délier, délire"
délier,"dealer, diluer, douleur, dédier, défier"
délirant,délit
délire,"dealer, diluer, douleur, délayer, délice"
délit,"delta, dilaté, débit, délai, délirant"
délié,"délabré, délai, délaissé, délibéré, délit"
déloger,"dialoguer, déléguer"
déluge,"dialogue, délégué"
déléguer,"dialoguer, déloger"
délégué,"dialogue, délavé, délié, déluge"
démanger,"déménager, déménageur"
démarrer,démarreur
démarreur,démarrer
démence,dément
démener,"damner, diminuer, dominer, dément, démunir"
dément,"diamant, décent, démence, démener, démenti"
démenti,"diamant, dément, démonté, dûment"
démentir,"diamantaire, dominateur, démonter"
démerder,démordre
démesurer,demi-sourire
démesuré,demi-soeur
démocrate,démocratie
démocratie,démocrate
démodé,démon
démolir,démêler
démon,"damné, demain, domaine, domino, démodé"
démonter,"diamantaire, dominateur, démentir"
démonté,"diamant, dément, démenti, démon, dûment"
démordre,démerder
démuni,"damné, demain, domaine, domino, démon"
démunir,"damner, diminuer, dominer, démener, démuni"
déménager,"démanger, déménageur"
déménageur,"démanger, déménager"
démêler,démolir
dénommé,dénudé
dénouement,dénuement
dénouer,"denier, denrée, douanier, dénuer, dîner"
dénuder,dénudé
dénudé,"dandy, dinde, dénommé, dénuder"
dénuement,dénouement
dénuer,"denier, denrée, douanier, dénouer, dîner"
déparier,dépérir
départ,déporté
départir,déporter
dépassé,dépité
dépayser,déposer
dépeindre,dépendre
dépendre,dépeindre
dépens,dépense
dépense,dépens
dépiauter,dépotoir
dépit,"débit, délit, dépité, dépliant, député"
dépité,"dépassé, dépit, déplacé, déployé, député"
déplacé,dépité
déplaire,"déplier, déployer"
dépliant,dépit
déplier,"déplaire, déployer"
déployer,"déplaire, déplier"
déployé,"dépité, dépoli"
dépoli,déployé
déporter,départir
déporté,départ
déposer,dépayser
dépotoir,dépiauter
dépouille,dépouillé
dépouillé,dépouille
déprime,déprimé
déprimé,déprime
député,"dépit, dépité, dépôt"
dépérir,déparier
dépôt,"dépit, dépité, député"
dérailler,dérouiller
dérangé,dérobé
déraper,"draper, draperie"
dérider,darder
dérive,"dériver, déroute"
dériver,dérive
dérober,dérobé
dérobé,"dérangé, dérober"
dérouiller,dérailler
déroulement,drôlement
dérouler,drôlerie
déroute,"droit, droite, dureté, dérive"
dérouter,"dortoir, droiture"
désarroi,désirer
désavouer,désoeuvré
désert,"déserté, désuet"
déserter,déserteur
déserteur,déserter
déserté,désert
désespoir,"dissiper, désespéré"
désespéré,"dissiper, désespoir"
désigner,désir
désir,"doser, désigner, désirer, désiré, désobéir"
désirer,"désarroi, désir"
désiré,"doser, désir"
désobéir,désir
désoeuvré,désavouer
désoler,désir
désuet,désert
déséquilibre,déséquilibré
déséquilibré,déséquilibre
détaler,dételer
déteindre,détendre
dételer,détaler
détendre,déteindre
détention,détonation
déterrer,détériorer
détonation,détention
détour,"dater, doter, douter"
détremper,détromper
détromper,détremper
détériorer,déterrer
dévaler,dévoiler
dévier,"devoir, dédier, défier, délier, dévouer"
dévoiler,dévaler
dévolu,dévoué
dévorant,dévot
dévot,"duvet, dévorant"
dévouer,"devoir, dévier"
dévoué,dévolu
dîner,"denier, denrée, douanier, dénouer, dénuer"
dîneur,"denier, denrée, douanier, dénouer, dénuer"
dôme,dame
dûment,"diamant, dément, démenti, démonté"
effacer,effacé
effacé,"effacer, effaré, effréné"
effarant,"effrayant, effronté"
effarer,"effaré, effrayer"
effaré,"effacé, effarer, effrayé, effroi, effréné"
effiler,effilé
effilé,"effiler, effrayé, effréné"
effrayant,"effarant, effronté"
effrayer,effarer
effrayé,"effaré, effilé, effroi"
effroi,"effaré, effrayé"
effronté,"effarant, effrayant"
effréné,"effacé, effaré, effilé"
elle,elles
elles,elle
emballer,embellir
emballé,"embellie, embué, embêté"
embauche,embûche
embaucher,embouchure
embellie,emballé
embellir,emballer
embouchure,embaucher
emboîter,embêter
embraser,embrasure
embrasure,embraser
embrouille,embrouillé
embrouillé,embrouille
embrun,embryon
embryon,embrun
embusqué,embué
embué,"emballé, embusqué"
embêter,"emboîter, embêté"
embêté,"emballé, embêter"
embûche,embauche
emmerder,emmerdeur
emmerdeur,emmerder
empaler,"empiler, emplir, employer, employeur"
emparer,"empereur, empirer"
empereur,"emparer, empirer"
empesé,"employé, emporté"
empiler,"empaler, emplir, employer, employeur"
empire,emplir
empirer,"emparer, empereur"
empiéter,empâter
empli,"emplir, emploi, employé"
emplir,"empaler, empiler, empire, empli, emploi"
emploi,"empli, emplir, employé"
employer,"empaler, empiler, emplir, employeur"
employeur,"empaler, empiler, emplir, employer"
employé,"empesé, empli, emploi"
empocher,empêcher
emporté,empesé
empreint,"empreinte, emprunt, emprunté"
empreinte,"empreint, emprunt, emprunté"
emprunt,"empreint, empreinte, emprunté"
emprunté,"empreint, empreinte, emprunt"
empâter,empiéter
empêcher,empocher
en-tête,"entité, entêté"
enchanter,enchanteur
enchanteur,enchanter
enclume,encre
encoche,encre
encolure,"encre, enculer"
encombre,"encombré, encre"
encombré,encombre
encore,encre
encourir,encrier
encre,"enclume, encoche, encolure, encombre, encore"
encrier,encourir
enculer,encolure
enfance,enfoncé
enfanter,enfer
enfantin,enfin
enfer,"enfanter, enfermer, enfermé, enfler, enfoiré"
enfermer,enfer
enfermé,"enfer, enflé"
enfiler,"enfler, enflure, enfuir"
enfin,"enfantin, engin"
enflammé,enflé
enfler,"enfer, enfiler, enflure, enfouir"
enflure,"enfiler, enfler"
enflé,"enfermé, enflammé, enfoiré, enfoncé"
enfoiré,"enfer, enflé, enfouir, enfuir"
enfoncer,enfer
enfoncé,"enfance, enflé"
enfoui,enfuir
enfouir,"enfer, enfler, enfoiré, enfuir"
enfuir,"enfer, enfiler, enfoiré, enfoui, enfouir"
engager,engagé
engagé,"engager, enragé"
engin,enfin
engluer,engueuler
engraisser,engrosser
engrosser,engraisser
engueuler,engluer
enjoué,enroué
enquêter,enquêteur
enquêteur,enquêter
enrager,enragé
enragé,"engagé, enrager"
enrayer,enrouer
enrouer,enrayer
enrouler,enrôler
enroué,enjoué
enrôler,enrouler
entacher,enticher
entendre,entre
entente,entre
enterré,"entourer, entrer, entêté"
enticher,entacher
entier,"entouré, entre, entrer, entrée, envier"
entité,"en-tête, entêté"
entonner,entonnoir
entonnoir,entonner
entourer,"enterré, entrer"
entouré,"entier, entre, entrée, entêté"
entracte,entre
entrain,entraîné
entrave,"entravé, entrevue"
entraver,entrevoir
entravé,"entrave, entrevue, entêté"
entraîner,entraîneur
entraîneur,entraîner
entraîné,entrain
entre,"encre, entendre, entente, entier, entouré"
entrer,"enterré, entier, entourer, entre, entrée"
entretenu,entretien
entretien,entretenu
entrevoir,entraver
entrevue,"entrave, entravé, entre"
entrée,"entier, entouré, entre, entrer"
entêter,entêté
entêté,"en-tête, enterré, entité, entouré, entravé"
envahir,envier
enveloppe,enveloppé
enveloppé,enveloppe
envers,envier
enviable,envie
envie,"enviable, envier, envieux, envoi, envolée"
envier,"entier, envahir, envers, envie, envieux"
envieux,"envie, envier"
envoi,"envie, envol"
envol,"envoi, envoler, envolée"
envoler,envol
envolée,"envie, envol"
envoyer,envier
errer,erreur
erreur,errer
espace,"espacé, espèce"
espacer,"espacé, espoir"
espacé,"espace, espacer, espèce"
espoir,"espacer, espérer"
espèce,"espace, espacé"
espérer,espoir
essai,essaim
essaim,essai
essayer,"essor, essuyer"
essor,"essayer, essorer, essuyer"
essorer,essor
essuyer,"essayer, essor"
esthète,estime
estime,"esthète, estimer, estrade"
estimer,estime
estrade,estime
exact,excité
exaction,exécution
exagéré,"exalté, exiger"
exalter,"exalté, exulter"
exalté,"exagéré, exalter"
exciter,"excité, exécuter"
excité,"exact, exciter"
exclu,exclure
exclure,exclu
excuse,"excuser, excès"
excuser,excuse
excès,excuse
exiger,"exagéré, exiler, expier"
exil,"exiler, exilé"
exiler,"exiger, exil, expier"
exilé,exil
expert,expier
expier,"exiger, exiler, expert"
exploit,exploité
exploité,exploit
exploser,expulser
explosion,expulsion
exposer,exposé
exposé,exposer
expulser,exploser
expulsion,explosion
extase,extasié
extasié,extase
extra,extrait
extraire,extérieur
extrait,extra
extérieur,extraire
exulter,exalter
exécuter,exciter
exécution,exaction
fable,faible
face,"facette, faconde, factice, facture, facétie"
facette,"face, facile"
facile,"facette, faconde, facture, facétie, faible"
facilité,faculté
faconde,"face, facile, fécond"
facteur,facture
factice,face
faction,fiction
facture,"face, facile, facteur"
faculté,facilité
facétie,"face, facile"
fade,"face, fader, fadeur, fard, façade"
fader,"fade, fadeur, faner, farder, foudre"
fadeur,"fade, fader, farder, faveur, foudre"
fagot,falot
faible,"fable, facile, faiblir, faille"
faiblir,faible
faille,"facile, faible, failler, faillir, famille"
failler,"faille, faillir, falloir, fouiller"
faillir,"faille, failler, falloir, fouiller"
faillite,"feuillet, follet"
faim,"fait, film"
faire,"farce, fibre, fifre, firme, flair"
faisan,"fusain, fusion"
faisceau,fiasco
faiseur,fuser
fait,faim
falaise,fils
falloir,"failler, faillir, fouiller"
falot,"fagot, filet, flot, fluet, flûte"
familial,"famille, femelle"
famille,"faille, familial, femelle"
famine,farine
fanal,"fatal, final, finale"
