target_word,similar_words
combine,"combien, combiné, comme, compte, comte"
combiné,"combien, combine, comté"
comble,"combe, combler, comblé, comique, commode"
combler,"comble, comblé"
comblé,"comble, combler, composé, cymbale"
comique,"combe, comble, comme, compte, comte"
comité,"composé, comprimé, comte, comté, comète"
commande,"commando, commandé, comme"
commando,"commande, commandé"
commandé,"commande, commando"
comme,"combe, combine, comique, commande, comment"
comment,"combat, comme, communauté"
commentaire,commenter
commenter,commentaire
commerce,comme
commettre,commutateur
commissaire,commissure
commissure,commissaire
commode,"combe, comble, compte, comte, comète"
commun,"combien, communal, commune"
communal,commun
communauté,comment
commune,"combe, comble, commun, compte, comte"
commutateur,commettre
commère,"combe, comble, compte, comte"
compact,compas
compagnie,campagne
comparaître,comporter
comparse,"compas, compris, compte"
compartiment,comportement
compas,"campus, compact, comparse, compassé, composé"
compassé,compas
compatible,comptable
compatir,"compter, compteur, comptoir"
complet,"combat, complot"
complexe,"comble, compte"
complice,"comble, compte"
compliment,complément
complot,"combat, complet"
comploter,compléter
complément,compliment
compléter,comploter
comportement,compartiment
comporter,comparaître
composé,"campus, comblé, comité, compas, comté"
compote,"combe, comble, comme, compte"
comprimé,comité
compris,comparse
comptable,compatible
comptant,"combat, compétent"
compte,"combine, comique, commode, commune, commère"
compter,"compatir, compte, compteur, comptoir"
compteur,"compatir, compte, compter, comptoir"
comptine,"compte, comte, comète"
comptoir,"compatir, compter, compteur"
compère,"camper, campeur, combe, comble, comme"
compétent,comptant
comte,"combe, combine, comique, comité, comme"
comté,"combiné, comité, composé, comte, comète"
comète,"combine, comique, comité, commode, commune"
comédie,"combe, comble, comme, compte, comte"
concept,confit
concert,"concerto, concret, confit"
concerto,"concert, concret"
concile,"canicule, conque, conte, contre"
concilier,conclure
conclure,"concilier, conque, contre"
concours,confus
concret,"concert, concerto, confit"
concéder,"conter, coïncider"
condamné,condé
conduire,"candeur, ceindre, cendre, cendré, conque"
conduit,conduite
conduite,"conduit, conque, conte"
condé,"condamné, confiné, congé"
confesser,confesseur
confesseur,confesser
confiant,confit
confier,confit
confiner,conter
confins,confit
confiné,"condé, confit, congé"
confirmer,conformer
confit,"concept, concert, concret, confiant, confier"
conflit,confit
confondu,connu
conforme,contre
conformer,confirmer
confrère,"confrérie, conférer, contre"
confrérie,"confrère, conférer"
confus,"concours, congrès"
conférer,"confrère, confrérie, conter"
congrès,confus
congé,"condé, confiné"
conique,"cinq, conque, conte, contre, cynique"
conjoint,confit
conjugal,consul
conjurer,conter
connerie,"canner, contre"
connu,"canine, canne, canon, confondu, contigu"
conque,"cinq, cloque, concile, conclure, conduire"
conquis,conque
conquête,"conque, conte"
conscrit,confit
conseil,"console, consul"
conservateur,conservatoire
conservatoire,conservateur
conserve,"conservé, contre"
conservé,conserve
console,"conque, conseil, consul, conte, contre"
consoler,conter
constat,"confit, constitué"
constatation,constitution
constater,constituer
constituer,constater
constitution,constatation
constitué,constat
consul,"conjugal, conseil, console, consulat"
consulat,consul
consumer,conter
contact,confit
conte,"canot, cent, cogne, comte, concile"
contenir,"centenaire, conter, continuer"
content,"confit, conte, conter, continuité"
contenu,"caneton, cantine, canton, centaine, conte"
conter,"canotier, ceinture, centre, cintre, cogner"
conteur,"canotier, ceinture, centre, cintre, conte"
contexte,"conte, contre"
contigu,"connu, conçu"
continu,"caneton, cantine, canton, centaine, contenu"
continue,"caneton, cantine, canton, centaine, conque"
continuer,"centenaire, contenir"
continuité,content
contour,"canotier, ceinture, centre, cintre, conter"
contraint,contrainte
contrainte,contraint
contraire,"ceinturer, centrer, contrarié, contrer"
contrarié,"ceinturer, centrer, contraire, contrer"
contrat,"confit, contre, contrit"
contre,"canotier, ceinture, centre, cintre, concile"
contrer,"ceinturer, centrer, conter, contraire, contrarié"
contrit,"contrat, contre"
contrée,"canotier, ceinture, centre, cintre, conque"
contrôle,"central, centrale, conte, contre"
contrôler,contrôleur
contrôleur,contrôler
convenir,conter
convenu,conçu
converse,contre
converti,convoi
conviction,convocation
convier,convoyer
convive,"conque, conte, contre"
convocation,conviction
convoi,"caniveau, converti"
convoyer,"conter, convier"
conçu,"coincé, connu, contenu, contigu, continu"
cool,"coco, colo, colt"
coordonner,cordonnier
copain,coupon
copeau,coteau
copie,"chope, clope, copier, copieux, coupe"
copier,"choper, copie, copieux, couper, coupure"
copieux,"copie, copier"
coque,"cloque, cohue, conque, coquet, coquette"
coquet,"cloque, conque, coque, coquette"
coquette,"coque, coquet"
coquille,coque
coquin,cousin
corail,"cruel, créole, céréale"
coran,"carne, cerne, cerné, corne, cornu"
corbeau,"cornu, courbe, courbé, crabe"
cordage,"corne, corse, corvée"
corde,"clore, code, cordeau, coriace, corne"
cordeau,"corde, cornu, credo"
cordialité,crédulité
cordon,coron
cordonnier,coordonner
coriace,"cerceau, corde, corne, corse, corvée"
corne,"carne, cerne, cerné, clore, cogne"
corner,"cerner, cogner, conter, corne, cornet"
cornet,"carnet, corne, corner, cornette, corset"
cornette,"corne, cornet"
corniche,corne
cornu,"carne, cerne, cerné, connu, conçu"
corolle,"colle, corde, corne, corse, corvée"
coron,"carne, cerne, cerné, cocon, colon"
corps,"corse, cours"
corrida,criard
corriger,"corner, corser"
corsage,"corde, corne, corvée"
corsaire,"cerisier, corse, corser, courser, coursier"
corse,"cerise, chose, clore, cordage, corde"
corser,"cerisier, corner, corriger, corsaire, corse"
corset,"cornet, corse, corser, course, curiosité"
cortège,"corde, corne, corse, corvée"
corvée,"cerveau, cordage, coriace, corolle, corsage"
cosaque,"casaque, casque, casqué"
cossu,"caisse, casse, cassé, cesse, cousu"
cote,"code, coke, colt, comte, conte"
coteau,"copeau, cote, couteau"
coter,"citer, coeur, comte, conte, conter"
coton,"caution, citoyen, cocon, colon, coron"
cotre,"citer, clore, comte, conte, contre"
cotte,"cette, cocotte, comte, conte, cote"
couche,"cache, caché, cloche, coche, cocher"
coucher,"cacher, cocher, couche, couché, cour"
couchette,cachette
couché,"cache, caché, coche, couche, coucher"
coucou,"chouchou, couche, couché, couscous, couteau"
coude,"code, cohue, coque, corde, coudre"
coudre,"cador, cadre, cidre, coude, coudrier"
coudrier,"cadrer, coudre, couler, couper, courir"
couenne,"canine, canne, canon, connu, couche"
couette,"cette, cotte, couche, coude, coudre"
couffin,coupon
couille,"caille, caillou, caillé, celle, celui-là"
couillon,"colline, coupon"
couiner,"canari, cour, courir"
coulant,"client, court"
couler,"caler, clair, claire, clore, clouer"
couleur,"caler, clair, claire, clore, clouer"
couleuvre,"calvaire, clavier"
coulisse,"classe, classé, colosse, coulée, course"
coulisser,"classer, classeur"
couloir,"caler, clair, claire, clore, clouer"
coulé,"cloué, coulée, coupé"
coulée,"couenne, couette, couler, coulisse, coulé"
coup,"chou, clou, cocu, coupe, couper"
coupable,"capable, coupe, couple, courbe"
coupant,court
coupe,"chope, clope, cohue, copie, coque"
couper,"choper, clouer, copier, coudrier, couler"
couperet,"couper, court"
couple,"couenne, couette, couler, coulée, coup"
couplet,"couple, court"
coupole,"couche, coude, coudre, coulée, couple"
coupon,"copain, couffin, couillon, coup, coupole"
coupure,"copier, couche, coude, coulée, couper"
coupé,"cloué, coulé, coup, coupe"
cour,"chou, clou, cocu, coeur, coucher"
courage,"cargo, cierge, cirage, couche, coude"
courant,"carnet, cornet, crainte, criant, croyant"
courbe,"corbeau, coudre, couenne, couette, couille"
courber,"cour, courbe, courbure, courbé"
courbure,"coudre, courbe, courber, courre, course"
courbé,"corbeau, cour, courbe, courber, crabe"
courette,"carotte, courbe, courre, course, crotte"
coureur,"carreau, carré, carrée, cirer, cour"
courir,"carreau, carré, carrée, cirer, coucher"
couronne,"courbe, courre, course"
couronner,crayonner
courre,"carreau, carré, carrée, cirer, coudre"
courrier,"carrer, carrière, carrure, couler, couper"
courroie,"carreau, carré, carrée, cirer, coudre"
cours,"cerise, coeur, corps, corse, cour"
course,"cerise, corse, corser, corset, coudre"
courser,"cerisier, corsaire, corser, cour, cours"
coursier,"cerisier, corsaire, corser, couler, couper"
coursive,"courbe, courre, course"
court,"carat, carte, coeur, coulant, coupant"
courtier,"couler, couper, courir, couver, cratère"
courtine,"carton, certain, certaine, courbe, courre"
courtois,"certes, cours, courtoisie, crétois"
courtoisie,"certes, courtois, crétois"
couscous,coucou
cousin,"casino, coquin, coussin, cuisine"
coussin,"caisson, coupon, cousin, cuisson"
cousu,"cossu, cours, couteau"
couteau,"coteau, coucou, cousu"
coutume,"couche, coude, coudre, coulée, coupe"
couture,"citer, coter, cotre, couche, coude"
couvent,"court, couver"
couver,"caviar, civière, clouer, coudrier, couler"
couvert,couver
couvrant,court
couvrir,"couler, couper, cour, courir"
coïncider,concéder
coït,"colt, cote"
coûter,"citer, conter, coter, cotre, couture"
coûteux,coûter
crabe,"corbeau, courbe, courbé, craie, crainte"
crac,"caca, cerceau, clac, coriace, craché"
crachat,"craché, crochet"
cracher,"cacher, craché, crécher"
crachin,"craché, cran, crayon"
craché,"caché, crac, crachat, cracher, crachin"
craie,"claie, crabe, craindre, crapule, cratère"
craindre,craie
crainte,"carnet, cornet, courant, crabe, crampe"
cramer,"calmer, camper, clamer, crampe, crémier"
crampe,"camper, crainte, cramer, crapule, cratère"
cran,"carne, cerne, cerné, clan, coran"
crapule,"crabe, craie, crampe, crasse"
craquant,croquant
craquer,croquer
crasse,"caisse, carcasse, caresse, casse, casser"
crasseux,crasse
cratère,"courtier, crabe, craie, crampe, crasse"
cravate,"crabe, craie, crampe, crasse"
crayeux,"cireux, creux, croix, curieux"
crayon,"carne, cerne, cerné, coran, corne"
crayonner,couronner
credo,"corde, cordeau"
creton,"carton, certain, certaine, courtine, croûton"
creuser,"cerisier, corsaire, corser, courser, coursier"
creux,"ceux, cieux, cireux, crayeux, croix"
crevasse,crasse
crevé,"cerveau, corvée, crève"
criant,"carnet, chiant, cornet, courant, crainte"
criard,corrida
cribler,crieur
crier,"carreau, carré, carrée, chier, cirer"
crieur,"carreau, carré, carrée, cirer, coureur"
crime,"carême, cime, craie, crier, crise"
criminel,cérémonial
crin,"carne, cerne, cerné, cinq, ciné"
crinière,"cerner, corner, crâner, crâneur"
crique,"chique, cirque, clique, criquet, critique"
criquet,"criant, crique"
crise,"cerise, corse, cours, course, craie"
crisper,crieur
crisser,"caresser, crieur, crise, cuirasser, cuirassier"
critique,crique
critère,"courtier, cratère, crime, crique, crise"
croate,"carat, carte, court, croisée, crotte"
croc,"cerceau, choc, coca, coco, cocu"
crochet,"crachat, crochu"
crochu,"craché, croc, crochet, cruche, crèche"
croire,"carreau, carré, carrée, cirer, coureur"
croisade,"croire, crosse"
croisement,curieusement
croiser,"cerisier, corsaire, corser, courser, coursier"
croiseur,"cerisier, corsaire, corser, courser, coursier"
croisière,"cerisier, corsaire, corser, courser, coursier"
croissant,caressant
croisé,"cerise, corse, cours, course, crise"
croisée,"cerise, corse, cours, course, crise"
croix,"choix, cireux, crayeux, creux, curieux"
croquant,craquant
croquer,craquer
crosse,"caresse, carrosse, crasse, croisade, croître"
crotte,"carotte, cotte, courette, croate, croisée"
crottin,crotte
crouler,couler
croupe,"carpe, coupe, couper, couple, croisée"
croupir,croupe
croyance,carence
croyant,"carnet, cornet, courant, crainte, criant"
croître,"courtier, cratère, critère, crosse, croupe"
croûte,"carat, carte, court, coûter, croate"
croûton,"carton, certain, certaine, courtine, creton"
cruauté,"carat, carte, court, croate, croûte"
cruche,"couche, craché, crochu, crèche"
crucial,"cercle, cercueil, cruel"
crudité,crédit
crue,"cire, cruel, cube, cure, cuve"
cruel,"corail, crucial, crue, créole, céréale"
crâne,"carne, cerne, cerné, coran, corne"
crâner,"cerner, corner, crinière, crâne, crâneur"
crâneur,"cerner, corner, crinière, crâne, crâner"
crèche,"craché, crochu, cruche"
crème,"carême, crime, crève"
crève,"cerveau, corvée, crevé, crème"
créateur,"courtier, cratère, critère, croître, créature"
création,"carton, certain, certaine, courtine, creton"
créature,"courtier, cratère, critère, croître, créateur"
crécelle,créole
crécher,cracher
crédit,crudité
crédulité,cordialité
créer,"carreau, carré, carrée, cirer, coureur"
crémier,cramer
créneau,"carne, cerne, cerné, coran, corne"
créole,"corail, cruel, crécelle, céréale"
crépi,"carpe, croupe, crépu, crêpe"
crépiter,créer
crépu,"carpe, croupe, créneau, crépi, crêpe"
crétin,"carton, certain, certaine, chrétien, courtine"
crétois,"certes, courtois, courtoisie"
crêpe,"carpe, croupe, crépi, crépu, crête"
crête,"carat, carte, court, croate, croûte"
cube,"club, crue, cubique, cure, cuve"
cubique,cube
cueillir,"cailler, cellier, ciller, coller, collier"
cuiller,"cailler, cellier, ciller, coller, collier"
cuillerée,"cailler, cellier, ciller, coller, collier"
cuillère,"cailler, cellier, ciller, coller, collier"
cuir,"cire, ciré, cour, cuiller, cuire"
cuirasse,"caresse, crasse, crosse, cuirassé, cuire"
cuirasser,"caresser, crisser, cuirassier"
cuirassier,"caresser, crisser, cuirasser"
cuirassé,"caresse, crasse, crosse, cuirasse"
cuire,"cidre, cire, cirer, cuillère, cuir"
cuisant,"causant, cuit"
cuisine,"casino, cousin, cuire, cuite, cuivre"
cuisiner,cuisinier
cuisinier,cuisiner
cuisse,"caisse, casse, cassé, cesse, cossu"
cuisson,"caisson, coussin, cuisse"
cuistot,"causette, cuit"
cuit,"chut, cité, cuir, cuisant, cuistot"
cuite,"chute, citer, cuire, cuisine, cuit"
cuivre,"caviar, civière, couver, cuillère, cuire"
cuivré,"caviar, civière, couver, cuivre, cuver"
culasse,"classe, classé, colosse, coulisse, culte"
culbuter,célibataire
culot,"calot, clouté, colt, culotte, culte"
culotte,"calotte, culot"
culte,"calot, chute, clouté, colt, cuite"
culture,"calter, clouter, cloître, clôture"
cure,"cire, cour, crue, cube, cuir"
curer,"carreau, carré, carrée, cirer, coureur"
cureton,"carton, certain, certaine, courtine, creton"
curieusement,croisement
curieux,"cireux, crayeux, creux, crieur, croix"
curiosité,corset
curé,"ciré, cour, cuir, cure"
cuve,"cave, crue, cube, cure, cuver"
cuver,"caviar, civière, couver, cuivre, cuivré"
cuvette,cuve
cycle,cycliste
cycliste,cycle
cyclope,clope
cygne,"cagna, cogne"
cymbale,"comble, comblé"
cynique,"cinq, conique, conque"
câble,"châle, cible"
câlin,"clan, clin, colon, colonie"
cèdre,"cador, cadre, cidre, coudre, céder"
cécité,cité
céder,"cador, cadre, cidre, coudre, créer"
célibataire,culbuter
célèbre,calibre
céréale,"corail, cruel, créole"
cérémonial,criminel
cône,côte
côte,"cote, cône, côté"
côtier,"citer, coter, cotre, couture, coûter"
côtoyer,"citer, coter, cotre, couture, coûter"
côté,"cité, cote, côte"
dada,dard
dague,"digue, drague"
daigner,"dégainer, dégénéré"
daim,"dais, dame"
dais,"daim, dans"
dalle,"daller, douille"
daller,"dalle, dealer, dollar, déballer"
dame,"daim, damer, dames, date, drame"
damer,"dame, dames, damier, damner, dater"
dames,"dame, damer, damoiseau, drame"
damier,"damer, damner, demeure, demeuré"
damnation,domination
damner,"damer, damier, danger, danser, diminuer"
damné,"demain, domaine, domino, démon, démuni"
damoiseau,dames
dandiner,"danger, danser"
dandy,"dinde, dénudé"
danger,"damner, dandiner, danser, démanger, déranger"
danois,"dans, danse, dense"
dans,"dais, danois, danse, danser, dedans"
danse,"danois, dans, danser, danseur, dense"
danser,"damner, dandiner, danger, dans, danse"
danseur,"danse, danser"
dard,"dada, darder, druide"
darder,"dard, dérider"
daron,diurne
date,"dame, dater, datte"
dater,"damer, date, datte, doter, douter"
datte,"date, dater, dette"
dauphin,diaphane
dealer,"daller, diluer, douleur, délayer, délier"
debout,"débat, débit, début"
dedans,dans
delta,"dilaté, délit"
delà,"deçà, duel"
demain,"damné, domaine, domino, démon, démuni"
demeure,"damer, damier, demeuré"
demeuré,"damer, damier, demeure"
demi-soeur,démesuré
demi-sourire,démesurer
demi-tour,diamètre
denier,"denrée, dentier, dernier, douanier, dénouer"
denrée,"denier, denture, douanier, dénouer, dénuer"
dense,"danois, dans, danse, dentiste, denture"
densité,dynastie
dent,dont
dentier,"denier, denture, donateur"
dentiste,dense
denture,"denrée, dense, dentier, donateur"
derche,"derechef, derviche"
derechef,derche
dernier,denier
derviche,derche
desquels,dessus
dessein,dessin
dessert,desserte
desserte,dessert
dessin,"dessein, dessiner, destin"
dessiner,dessin
dessous,dessus
dessus,"desquels, dessous"
destin,"dessin, destiner, destiné, destinée"
destiner,destin
destiné,"destin, destinée"
destinée,"destin, destiné"
destruction,distraction
dette,datte
deux,"dieu, doux"
deuxième,dixième
devant,"divinité, décevant"
devenir,deviner
devers,divers
deviner,"devenir, devoir"
devis,"devise, deviser, divisé"
devise,"devis, deviser, divisé"
deviser,"devis, devise, devoir, diviser"
devoir,"deviner, deviser, décevoir, dévier, dévouer"
deçà,delà
diable,"diadème, double, doublé, débile"
diadème,diable
dialecte,délicat
dialogue,"déluge, délégué"
dialoguer,"déloger, déléguer"
diamant,"dément, démenti, démonté, dûment"
diamantaire,"dominateur, démentir, démonter"
diamètre,demi-tour
diaphane,dauphin
dictateur,dictature
dictature,dictateur
dicter,"dictée, discuter, docteur, douceâtre"
dictée,"dicter, docte"
dieu,"deux, dire"
diffus,diffuser
diffuser,diffus
digne,"digue, dinde, dégaine"
digue,"dague, digne, dingue"
dilater,dilaté
dilaté,"delta, dilater, délit"
diluer,"dealer, douleur, délayer, délier, délire"
diminuer,"damner, dominer, démener, démunir"
dinde,"dandy, digne, dénudé"
dingo,dingue
dingue,"digue, dingo"
diplomate,diplomatie
diplomatie,diplomate
dire,"dieu, direct, dure"
direct,dire
directeur,directoire
directoire,directeur
diriger,"draguer, droguer"
dirlo,drôle
disant,"discret, disjoint, distant, distinct, distrait"
discipline,discipliné
discipliné,discipline
discours,dispos
discret,disant
discuter,dicter
disette,disque
disjoint,disant
dispensaire,dispenser
dispenser,dispensaire
dispos,"discours, disposer, disposé"
disposer,dispos
disposé,dispos
disque,"disette, dissoute"
dissiper,"désespoir, désespéré"
dissoudre,dissuader
dissoute,disque
dissuader,dissoudre
distant,disant
distinct,disant
distraction,destruction
distrait,disant
diurne,daron
divan,divin
divers,"devers, diverses"
diverses,divers
divin,"divan, division"
divinité,"devant, divisé"
diviser,"deviser, divisé"
division,divin
divisé,"devis, devise, divinité, diviser, divorcé"
divorce,divorcé
divorcé,"divisé, divorce"
dixième,deuxième
dizaine,douzaine
docile,"doctrine, domicile"
dock,"docker, donc"
docker,dock
docte,"dictée, docteur, doctrine, doter, doute"
docteur,"dicter, docte, douceâtre"
doctrine,"docile, docte"
document,doucement
dodo,dodu
dodu,"dodo, doux, doué"
doge,"dogme, dope, dose"
dogme,doge
doigt,"droit, dégoût, dégoûté, dégât"
dolent,dolmen
dollar,daller
dolmen,dolent
domaine,"damné, demain, domino, démon, démuni"
domicile,docile
dominateur,"diamantaire, démentir, démonter"
domination,damnation
dominer,"damner, diminuer, domino, démener, démunir"
domino,"damné, demain, domaine, dominer, démon"
dompter,dompteur
dompteur,dompter
donateur,"dentier, denture, donner"
donc,"dock, dont"
donnant,dont
donne,"donner, donneur, donné, donnée"
donner,"donateur, donne, donneur, donnée, déconner"
donneur,"donne, donner"
donné,"donne, donnée"
donnée,"donne, donner, donné"
dont,"dent, donc, donnant"
dope,"doge, dose, dupe"
dorer,"dorloter, dortoir, dorure, doser, doter"
dorloter,dorer
dormant,durement
dormeur,dormir
dormir,dormeur
dortoir,"dorer, droiture, dérouter"
dorure,"dorer, douairier, durer"
doré,doué
dose,"doge, dope, doser"
doser,"dorer, dose, doter, douer, désir"
doter,"dater, docte, dorer, doser, douer"
douairier,"dorer, dorure, durer"
douane,"douanier, douille, douzaine"
douanier,"denier, denrée, douane, douer, douter"
double,"diable, doubler, doublure, doublé, débile"
doubler,"double, doublure, doublé, déblayer, débouler"
doublure,"double, doubler, déblayer, débouler"
doublé,"diable, double, doubler, débile"
doucement,document
douceur,"décor, décoré"
douceâtre,"dicter, docteur"
douche,"doucher, douille, dèche, déchu"
doucher,"douche, déchiré, déchoir"
douer,"dorer, doser, doter, douanier, doute"
douille,"dalle, douane, douche, doute, douze"
douleur,"dealer, diluer, délayer, délier, délire"
doute,"docte, doter, douer, douille, douter"
douter,"dater, doter, douanier, douer, doute"
douteux,"doute, douter, doux"
doux,"deux, dodu, douteux, doué"
douzaine,"dizaine, douane, douze"
douze,"douer, douille, doute, douzaine, douzième"
douzième,douze
doué,"dodu, doré, doux"
drachme,"drague, dragée"
drague,"dague, drachme, draguer, dragée, drogue"
draguer,"diriger, drague, droguer"
dragée,"drachme, drague, drogue, drogué"
drame,"dame, damer, dames"
drap,"drapeau, draper, drapé"
drapeau,"drap, draper, drapé"
draper,"drap, drapeau, draperie, déraper"
draperie,"draper, déraper"
drapé,"drap, drapeau"
dresser,dressé
dressé,dresser
drogue,"drague, dragée, droguer, drogué, droiture"
droguer,"diriger, draguer, drogue, drogué"
drogué,"drague, dragée, drogue, droguer"
droit,"doigt, droite, dureté, déroute"
droite,"droit, droiture, dureté, déroute"
droiture,"dortoir, drogue, droite, dérouter"
druide,dard
drôle,"dirlo, drôlerie"
drôlement,déroulement
drôlerie,"drôle, dérouler"
duce,"duel, dune, dupe, dure"
duel,"delà, duce, dune, dupe, duquel"
dune,"duce, duel, dupe, dure"
dupe,"dope, duce, duel, dune, duper"
duper,"douer, dupe, durer"
duquel,duel
durable,"dure, durée"
durant,durement
durci,durcir
durcir,durci
dure,"dire, duce, duel, dune, dupe"
durement,"dormant, durant"
durer,"dorer, dorure, douairier, douer, duper"
dureté,"droit, droite, dure, déroute"
durée,"durable, dure, durer"
duvet,dévot
dynastie,densité
dèche,"douche, déchu"
déballer,daller
débarras,débris
débat,"debout, débit, début, débutant"
débauche,"débauché, débouché"
débaucher,déboucher
débauché,"débauche, débouché"
débile,"diable, double, doublé"
débit,"debout, débat, débiter, début, délit"
débiter,"débit, débuter"
déblayer,"doubler, doublure, débouler"
déborder,débrider
déboucher,débaucher
débouché,"débauche, débauché"
débouler,"doubler, doublure, déblayer"
débrider,déborder
débris,débarras
début,"debout, débat, débit, débutant, débuter"
débutant,"débat, début"
débuter,"débiter, début"
décaper,"décor, découper"
déceler,"déclaré, décoloré, décor, découler"
décembre,décombre
décence,décent
décent,"décence, décevant, déchet, décret, dément"
décevant,"devant, décent"
décevoir,"devoir, décor"
décharné,décoré
déchet,"décent, décret"
déchirer,déchirure
déchirure,déchirer
déchiré,"doucher, déchoir"
déchoir,"doucher, déchiré"
déchu,"douche, dèche, décousu"
décider,"décidé, décor, découdre, décéder"
décidé,"décider, déclaré, découpé"
décimer,décor
décision,déclin
déclarer,décolorer
déclaré,"déceler, décidé, décoloré, découler"
déclic,"déclin, délice"
déclin,"décision, déclic, décliner"
décliner,"déclin, délier"
décocher,décor
décoller,décor
décolorer,déclarer
décoloré,"déceler, déclaré, décoré, découler"
décombre,décembre
déconner,"donner, décor"
décor,"douceur, décaper, déceler, décevoir, décider"
décorateur,"décroître, décréter"
décorer,"décor, décoré, décrire"
décoré,"douceur, décharné, décoloré, décor, décorer"
découdre,"décider, décéder"
découler,"déceler, déclaré, décoloré, décor"
découpe,découpé
découper,"décaper, décor"
découpé,"décidé, découpe"
décousu,"déchu, décès"
découvert,découverte
découverte,découvert
décret,"décent, déchet"
décrire,décorer
décroître,"décorateur, décréter"
décréter,"décorateur, décroître"
décès,décousu
décéder,"décider, décor, découdre"
dédale,"dédicace, déduire"
dédicace,dédale
dédier,"déduire, défier, délier, dévier"
déduire,"dédale, dédier"
déesse,détresse
défaire,"défait, défier"
défait,"défaire, défaite, défaut"
défaite,"défait, défaut"
défaut,"défait, défaite, défunt"
déferler,défier
défi,"défier, défilé, défini"
défiance,défoncé
défier,"dédier, défaire, déferler, défi, défiler"
défiguré,défilé
défiler,"défier, défilé"
défilé,"défi, défiguré, défiler, défoncé, déformé"
défini,"défi, définir"
définir,défini
défoncer,défier
défoncé,"défiance, défilé"
déformer,défier
déformé,défilé
défunt,"défaut, déférent"
déférent,défunt
dégager,dégagé
dégagé,"dégager, dégoûté, déguisé"
dégaine,digne
dégainer,"daigner, dégénéré"
dégoter,dégoûter
dégourdir,dégrader
dégoût,"doigt, dégoûter, dégoûté, dégât"
dégoûter,"dégoter, dégoût"
dégoûté,"doigt, dégagé, dégoût, dégât"
dégrader,dégourdir
déguisé,dégagé
dégât,"doigt, dégoût, dégoûté"
dégénéré,"daigner, dégainer"
délabrement,délibérément
délabré,"délibéré, délié"
délai,"délit, délié"
délaissé,"délavé, délié"
délaver,délavé
délavé,"délaissé, délaver, délégué"
délayer,"dealer, diluer, douleur, délier, délire"
délecter,délier
délester,délier
délibéré,"délabré, délié"
délibérément,délabrement
délicat,"dialecte, délice"
délice,"déclic, délicat, délier, délire"
délier,"dealer, diluer, douleur, décliner, dédier"
délirant,délit
délire,"dealer, diluer, douleur, délayer, délice"
délirer,"délier, délire"
délit,"delta, dilaté, débit, délai, délirant"
délivrer,"délier, délire"
délié,"délabré, délai, délaissé, délibéré, délit"
déloger,"dialoguer, déléguer"
déloquer,délier
déluge,"dialogue, délégué"
déléguer,"dialoguer, délier, déloger"
délégué,"dialogue, délavé, délié, déluge"
démanger,"danger, déménager, déménageur"
démarrer,démarreur
démarreur,démarrer
démence,dément
démener,"damner, diminuer, dominer, dément, démunir"
dément,"diamant, décent, démence, démener, démenti"
démenti,"diamant, dément, démonté, dûment"
démentir,"diamantaire, dominateur, dément, démonter"
démerder,démordre
démesurer,demi-sourire
démesuré,demi-soeur
démocrate,démocratie
démocratie,démocrate
démodé,démon
démolir,démêler
démon,"damné, demain, domaine, domino, démodé"
démonter,"diamantaire, dominateur, démentir"
démonté,"diamant, dément, démenti, démon, dûment"
démordre,démerder
démuni,"damné, demain, domaine, domino, démon"
démunir,"damner, diminuer, dominer, démener, démuni"
déménager,"démanger, déménageur"
déménageur,"démanger, déménager"
démêler,démolir
dénicher,dénuer
dénommé,dénudé
dénoncer,dénuer
dénouement,dénuement
dénouer,"denier, denrée, douanier, dénuer, dîner"
dénuder,"dénudé, dénuer"
dénudé,"dandy, dinde, dénommé, dénuder"
dénuement,dénouement
dénuer,"denier, denrée, douanier, dénicher, dénoncer"
déparier,dépérir
départ,"départir, dépliant, déporté"
départir,"départ, déporter"
dépassé,"dépité, député"
dépayser,déposer
dépeindre,dépendre
dépendre,dépeindre
dépens,"dépense, dépenser"
dépense,dépens
dépenser,dépens
dépiauter,dépotoir
dépit,"débit, délit, dépité, dépliant, député"
dépité,"dépassé, dépit, déplacé, déployé, député"
déplacé,"dépité, député"
déplaire,"délire, déplier, déployer"
dépliant,"départ, dépit"
déplier,"délier, déplaire, déployer"
déployer,"déplaire, déplier"
déployé,"dépité, dépoli, député"
dépoli,déployé
déporter,départir
déporté,départ
déposer,dépayser
dépotoir,dépiauter
dépouille,dépouillé
dépouillé,dépouille
déprime,déprimé
déprimé,"déprime, député"
député,"dépassé, dépit, dépité, déplacé, déployé"
dépérir,déparier
dépôt,"dépit, dépité, député"
dérailler,dérouiller
déranger,danger
dérangé,dérobé
déraper,"draper, draperie"
dérider,darder
dérive,"dériver, déroute"
dériver,dérive
dérober,dérobé
dérobé,"dérangé, dérober"
dérouiller,dérailler
déroulement,drôlement
dérouler,drôlerie
déroute,"droit, droite, dureté, dérive"
dérouter,"dortoir, douter, droiture"
désarmé,désolé
désarroi,désirer
désavouer,désoeuvré
désert,"déserter, déserté, désuet"
déserter,"désert, déserteur"
déserteur,déserter
déserté,"désert, désolé"
désespoir,"dissiper, désespéré"
désespéré,"dissiper, désespoir"
désigner,désir
désigné,désolé
désir,"doser, désigner, désirer, désiré, désobéir"
désirer,"désarroi, désir, désiré"
désiré,"doser, désir, désirer"
désobéir,désir
désoeuvré,désavouer
désoler,"désir, désolé"
