target_word,similar_words
chanson,"chacun, chagrin, chauvin"
chant,"canot, chantant, chanter, chantre, chariot"
chantage,"chance, change, charge, charte, chaste"
chantant,chant
chanter,"chair, chaleur, changer, chant, chanteur"
chanteur,"chanter, chantier, chantre, chuinter"
chantier,"chair, chanter, chanteur, chantre, chuinter"
chantre,"chacune, chaise, chant, chanter, chanteur"
chanvre,"chacune, chaise, chantre, chape, chaque"
chaos,"chaise, choisi, chose"
chaotique,chaque
chape,"cape, carpe, chacune, chaloupe, chambre"
chapeau,"chameau, chape, charnu, chope"
chapelet,chalet
chapelle,chape
chapitre,"chaire, chaise, chambre, chape, charre"
chaque,"casque, caïque, chaloupe, chambre, chantre"
char,"cahier, chai, chair, chaire, chaleur"
charbon,"carbone, chacun, chagrin, chardon, chauvin"
charcuterie,charcutier
charcutier,charcuterie
chardon,"chacun, chagrin, champion, charbon, charogne"
charge,"chacune, chaire, chambre, chambrée, change"
charger,"chair, chaleur, changer, char, charge"
chargeur,"charge, charger"
chargé,"chamarré, changé, char, charge, charger"
chariot,"chahut, chalet, chant, charité, charte"
charité,"changé, chariot, charte, chassé, chasteté"
charmant,chant
charme,"carême, chacune, chaire, chambre, chambrée"
charmer,"chair, chaleur, char, charger, charme"
charmeur,"charme, charmer, chromer, chômeur"
charnel,"chacal, charnu"
charnier,"chair, charnière"
charnière,"chaire, charnier, charre"
charnu,"chameau, chapeau, char, charnel, chrono"
charogne,"change, chardon, charge, charme, charre"
charpente,charte
charpie,"chacune, chaire, chaise, chambre, chance"
charre,"carrer, carrée, chacune, chaire, chambrée"
charrette,"charre, charte"
charrier,"carrer, chair, charre"
charroi,"chai, charre, charrue, chérir"
charrue,"carrure, chacune, chaise, chambre, chance"
charte,"carte, chacune, chaire, chambre, chambrée"
chasse,"caisse, casse, casser, chacune, chaise"
chasser,"casser, casseur, chair, chaleur, char"
chasseur,"casser, casseur, chasse, chasser, chausser"
chassé,"cassé, charité, chasse, chasser, chasteté"
chaste,"caste, chacune, chaise, chambre, chantage"
chasteté,"charité, chassé, chaste"
chasuble,"chambre, chaque, chasse, chaste, chaume"
chat,"cahot, cahute, chai, chant, char"
chaton,"canton, carton, chagrin, chalon, champion"
chaud,"chaland, chaux"
chaudière,chaire
chaudron,"chalon, chardon, chaton"
chauffer,"chauffeur, chiffre"
chauffeur,"chauffer, chiffre"
chaume,"chaloupe, chambre, chameau, chantre, chanvre"
chaumière,"chaire, chaume, chimère, chômeur"
chausser,"casser, casseur, causer, chasse, chasser"
chausson,"chalon, chardon, chaton, cuisson"
chaussure,"chasse, chasser, chasseur, chausser"
chaussé,"changé, chargé, charité, chasse, chassé"
chaussée,"chaise, chasse, chassé, chaste, chaume"
chauve,"chaloupe, chambre, chantre, chaque, charpie"
chauvin,"chacun, chalon, chanson, charbon, chardon"
chaux,"chaud, choix"
chavirer,"chair, chaire, clavier"
chaîne,"chambre, chance, change, chanoine, chantre"
chaînette,chaîne
chef,"cerf, cher, chez, clef"
chemin,"chemineau, cheminer, cheminot, cheminée, chemise"
chemineau,"chemin, cheminée"
cheminer,"chemin, chiner"
cheminot,chemin
cheminée,"chemin, chemineau"
chemise,"chamois, chemin"
chenal,"chenil, cheval"
chenil,"chenal, chenille"
chenille,chenil
cher,"cacher, cahier, cerf, chair, chaire"
chercher,chercheur
chercheur,chercher
cheval,"chenal, chevalet, chevalin, chevelu"
chevalerie,"chevalier, chevalière, chevelure"
chevalet,"chalet, cheval, chevet"
chevalier,"chevalerie, chevalière, chevelure"
chevalin,"chemin, cheval, chevron"
chevalière,"chevalerie, chevalier, chevelure"
chevelu,"cheval, chevet, cheveu"
chevelure,"chevalerie, chevalier, chevalière"
chevet,"chevalet, chevelu, cheveu"
cheveu,"chauve, chevelu, chevet, chevreau"
chevreau,"cerceau, cheveu, chèvre"
chevron,"chemin, chevalin"
chez,"chef, cher"
chialer,"chaleur, choléra"
chiant,"chant, criant"
chic,"chai, chiche, chichi, chicot, choc"
chicane,"chacun, chacune, chiffe, chiffre, chimie"
chiche,"chic, chichi, chicorée, chiffre, chimère"
chichi,"chic, chiche, chicot, chouchou"
chicorée,"chiche, chiffre"
chicot,"chic, chichi, chiot"
chien,"chaîne, chier, chiffon, chignon, chêne"
chier,"cahier, chair, chaire, char, cher"
chiffe,"chicane, chiffon, chiffre, chimère, chiotte"
chiffon,"chien, chiffe"
chiffonner,chiffonnier
chiffonnier,chiffonner
chiffre,"chauffer, chauffeur, chicane, chiche, chicorée"
chignon,chien
chimie,"chameau, chaume, chicane, chiffre, chimique"
chimique,"chimie, chique"
chimère,"chaumière, chicane, chiche, chiffe, chiotte"
chiner,"cahier, cheminer, chier, chiper, chuinter"
chiot,"cahot, cahute, chat, chicot, chiotte"
chiotte,"chicane, chiche, chiffe, chiffre, chimie"
chiper,"cahier, chier, chiner, choper"
chique,"chaque, chicane, chiffre, chimique, chimère"
chiquer,"chique, choquer"
choc,"chic, chou, coca, coco, cocu"
choeur,"cahier, chair, chaire, char, cher"
choir,"cahier, chair, chaire, char, cher"
choisi,"chaise, chaos, choisir, chose"
choisir,"choeur, choir, choisi, choper, choquer"
choix,"chaux, choir, croix"
choléra,"chaleur, chialer, chouïa"
chope,"chape, chapeau, choper, chorale, chose"
choper,"chiper, choeur, choisir, chope, choyer"
chopine,"chorale, chose"
choquant,coupant
choquer,"chiquer, choir, choisir, choqué, cloquer"
choqué,"chaque, chique, choquer, chèque"
chorale,"chope, chopine, chose"
chose,"chaise, chaos, choisi, chope, chopine"
chou,"choc, chouïa, chut, clou, cocu"
chouchou,"chiche, chichi, coucou"
chouette,chiotte
chouïa,"choléra, chou"
choyer,"cahier, chair, chaire, char, cher"
chrome,"charme, chromer, chromo"
chromer,"charmer, charmeur, chrome, chromo"
chromo,"charme, chrome, chromer, chrono"
chrono,"charnu, chromo"
chrétien,crétin
chuchoter,chuter
chuinter,"chanter, chanteur, chantier, chantre, chiner"
chut,"cahot, cahute, chahut, chat, chiot"
chute,"cahot, cahute, chat, chiot, chut"
chuter,"cahoter, cahute, chahuter, chuchoter, chuinter"
châle,câble
châsse,"chasse, chassé, chaussé, chaussée, châssis"
châssis,châsse
châtain,chaton
château,"cahot, cahute, chat, chiot, chut"
châtier,"cahoter, chuter"
chèque,"chaque, chique, choqué"
chèvre,chevreau
chéri,"cahier, chair, chaire, char, cher"
chérif,"chéri, chérir, chétif"
chérir,"charre, charroi, charrue, chéri, chérif"
chérubin,charbon
chétif,chérif
chêne,"chaîne, chien"
chômeur,"charmeur, chaumière, chimère"
cible,câble
cidre,"cador, cadre, cire, cirer, coudre"
ciel,"cela, cime, cire"
cierge,"cargo, cirage, courage"
cieux,"ceux, cireux, creux"
cigale,"cagoule, cigare, cigogne"
cigare,"cigale, cigarette, cigogne"
cigarette,cigare
cigogne,"cigale, cigare"
ciller,"caille, cailler, cellier, coller, collier"
cime,"came, ciel, ciment, cire, crime"
ciment,"cime, cimenter, client"
cimenter,"centrer, ciment"
cingler,cinglé
cinglé,cingler
cinoche,"caniche, cintre"
cinq,"ciné, clin, coin, conique, conque"
cintre,"canotier, ceinture, centre, cinoche, conter"
ciné,"cinq, cinéma, ciré, cité, clin"
cinéma,ciné
cirage,"cargo, cierge, courage"
circulaire,"caracoler, cercler, circuler"
circuler,"caracoler, cercler, circulaire, cirer"
cire,"cidre, ciel, cime, cirer, cireux"
cirer,"carreau, carré, carrée, chier, cidre"
cireux,"cieux, cire, crayeux, creux, croix"
cirque,"chique, clique, crique"
ciré,"ciné, cire, cité, cuir, curé"
ciseler,ciselé
ciselé,ciseler
citadin,"citoyen, citron"
citation,citron
citer,"chier, cirer, citerne, coter, cotre"
citerne,"citer, citron"
citoyen,"caution, citadin, citron, coton"
citron,"citadin, citation, citerne, citoyen"
cité,"ciné, ciré, cuit, cécité, côté"
civet,cavité
civil,cavale
civière,"caviar, couver, cuivre, cuivré, cuver"
clac,"caca, calice, cela, celui-ci, clan"
claie,"clair, claire, craie"
clair,"caler, chair, claie, claire, clairon"
claire,"calcaire, caler, calvaire, chaire, claie"
clairière,"claire, colorer, colorier"
clairon,"clair, claire, clan"
clamer,"calmer, camper, clameur, clamser, claper"
clameur,"calmer, campeur, clair, clamer, clamser"
clamser,"clair, clamer, clameur, classer"
clan,"cela, clac, clairon, clin, colon"
claper,"camper, capter, clamer, clapier, clapoter"
clapier,"clameur, claper, clavier"
clapoter,"capote, capter, clamer, claper, classer"
claque,"casque, caïque, chaque, claquer, classique"
claquer,"casquer, clair, claque, cloaque, cloquer"
classe,"caisse, casse, casser, chasse, classer"
classer,"cabosser, caissier, caresser, casser, casseur"
classeur,"casser, casseur, clamer, claper, classe"
classique,"claque, classe"
classé,"cassé, chassé, classe, classer, colosse"
claude,"claque, clause, clodo"
clause,"cause, causer, claque, classe, claude"
clavier,"calvaire, cavalier, chavirer, clameur, clapier"
clef,"cale, calife, cerf, chef"
clerc,caler
clic,"calice, celui-ci, chic, clac, cliché"
cliché,"calèche, clic, cloche"
client,"ciment, coulant"
climat,calamité
clin,"cinq, ciné, clan, clic, coin"
clinique,clique
clique,"chique, cirque, claque, clinique, cloaque"
cloaque,"claque, claquer, clique, cloche, clope"
cloche,"calèche, cliché, cloaque, clocher, clochette"
clocher,"cloche, cocher, coucher"
clochette,cloche
clodo,claude
cloison,clown
clope,"chope, cloaque, cloporte, clore, cloître"
cloporte,"clope, clore, compote"
cloque,"claque, clique, cloaque, cloquer, clouer"
cloquer,"choquer, claquer, cloaque, cloque, clouer"
clore,"caler, clair, claire, cloaque, clope"
clos,"clause, clou, colis, colo"
clou,"chou, clos, clouer, clouté, cloué"
clouer,"caler, clair, claire, cloque, cloquer"
clouter,"calter, cloquer, clouer, clouté, cloître"
clouté,"calot, clou, clouter, cloué, colt"
cloué,"clou, clouté, coulé, coupé"
clown,"cloison, colon"
cloître,"calter, cloaque, cloche, clope, cloque"
cloîtrer,"clouer, clôturer"
club,"clou, cube"
clément,calmant
clôture,"calter, clouter, cloître, culture"
clôturer,cloîtrer
coaguler,couler
coca,"caca, choc, coco, cocu, coma"
cocasse,"casse, coche, cocotte"
coche,"cache, caché, cloche, cocasse, cocher"
cocher,"cacher, cher, cloche, clocher, coche"
cochon,cocon
coco,"choc, coca, cocon, cocu, colo"
cocon,"cochon, coco, colon, coron, coton"
cocotier,cocher
cocotte,"cocasse, coche, cotte"
cocu,"choc, chou, clou, coca, coco"
code,"coke, corde, cote, coude"
coeur,"choeur, coter, cour, cours, court"
coffre,"coffret, coiffe, coiffer, coiffeur, coiffure"
coffret,"coffre, coiffure"
cogne,"cagna, cogner, conte, corne, cygne"
cogner,"cogne, conter, corner"
cohorte,"chariot, charité, charte, cohue"
cohue,"chute, coche, cohorte, coque, coude"
coiffe,"chiffe, coffre, coiffer, coiffeur, coiffure"
coiffer,"coffre, coiffe, coiffeur, coiffure, coiffé"
coiffeur,"coffre, coiffe, coiffer, coiffure"
coiffure,"chiffre, coffre, coffret, coiffe, coiffer"
coiffé,"coiffe, coiffer"
coin,"cinq, ciné, clin, coincé, crin"
coincer,"cancer, cancre, coincé, concert, couiner"
coincé,"coin, coincer, conçu"
coke,"cake, code, cote"
colique,"claque, clique, cloaque, cloque, colle"
colis,"clause, clos"
collabo,colo
collant,"colt, coulant"
colle,"caille, caillou, caillé, celle, celui-là"
collectionner,collectionneur
collectionneur,collectionner
coller,"cailler, cellier, ciller, colle, collet"
collet,"caillot, colle, coller"
collier,"cailler, cellier, ciller, coller, colline"
colline,"colique, collier, colombe, colosse, colère"
colloque,"cloque, colle, collège, colosse"
collège,"colique, colloque, collègue, colombe, colonie"
collègue,"colle, collège, colère"
colmater,coller
colo,"clos, clou, coco, collabo, colon"
colombe,"colique, colle, colline, collège, colère"
colon,"clan, clin, clown, cocon, colo"
colonel,"colon, colonial, colonie, colonne"
colonial,colonel
colonie,"clan, clin, colique, colle, collège"
colonne,"colique, colle, collège, colon, colonel"
colorer,"clairière, colorier, coloré"
colorier,"clairière, coller, colorer"
coloris,coloré
coloré,"caler, clair, claire, clore, clouer"
colossal,colosse
colosse,"classe, classé, colique, colle, colline"
colt,"calot, clouté, collant, colo, cool"
coltiner,"coller, couiner"
colère,"caler, clair, claire, clore, clouer"
coma,coca
combat,"comment, complet, complot, comptant"
combe,"colombe, comble, comique, comme, commode"
combien,"combine, combiner, combiné, commun, comédien"
combine,"combien, combiné, comique, comme, commode"
combiner,"combien, combler, couiner"
combiné,"combien, combine, composé, comté"
comble,"combe, combler, comblé, comique, commode"
combler,"combiner, comble, comblé, comparer, composer"
comblé,"comble, combler, composé, cymbale"
comique,"colique, combe, combine, comble, comme"
comité,"commodité, composé, comprimé, comte, comté"
commande,"commando, commandé, comme"
commando,"commande, commandé"
commandé,"commande, commando"
comme,"combe, combine, comique, commande, comment"
comment,"combat, comme, communauté, compact, complet"
commentaire,commenter
commenter,commentaire
commerce,comme
commettre,commutateur
commis,compromis
commissaire,commissure
commissure,commissaire
commode,"combe, combine, comble, comique, compte"
commodité,comité
commun,"combien, communal, commune, communion"
communal,commun
communauté,comment
commune,"combe, comble, comique, commun, compote"
communion,commun
commutateur,commettre
commère,"combe, combine, comble, comique, compote"
compact,"comment, compas"
compagnie,campagne
comparaître,comporter
comparer,combler
comparse,"compas, compote, compris, compte"
compartiment,comportement
compas,"campus, compact, comparse, compassé, composé"
compassé,compas
compatible,comptable
compatir,"compter, compteur, comptoir"
complet,"combat, comment, complexe, complice, complot"
complexe,"comble, complet, compote, compte"
complice,"comble, complet, compote, compte"
compliment,complément
complot,"combat, comment, complet, compote"
comploter,compléter
complément,compliment
compléter,comploter
comportement,compartiment
comporter,comparaître
composer,"combler, compote"
composé,"campus, combiné, comblé, comité, compas"
compote,"cloporte, combe, combine, comble, comique"
comprimé,comité
compris,comparse
compromis,commis
comptable,"comble, compatible, compte"
comptant,"combat, complet, compétent, coupant"
compte,"combine, comique, commode, commune, commère"
compter,"compatir, compote, compte, compteur, comptoir"
compteur,"combler, compatir, compote, compte, compter"
comptine,"compote, compte, comte, comète"
comptoir,"compatir, compter, compteur"
compère,"camper, campeur, combe, combine, comble"
compétent,comptant
comte,"combe, combine, comique, comité, comme"
comté,"combiné, comité, composé, comte, comète"
comète,"combine, comique, comité, commode, commune"
comédie,"combe, combine, comble, comique, comme"
comédien,combien
concept,"concert, concret, conduit, confit, conflit"
concert,"coincer, concept, concerto, concret, concéder"
concerter,conter
concerto,"concert, concret"
concile,"canicule, conique, conque, conte, contre"
concilier,conclure
conclure,"concilier, concret, conque, contre"
concours,confus
concret,"concept, concert, concerto, conclure, conduit"
concéder,"concert, conter, coïncider"
condamné,condé
conduire,"candeur, ceindre, cendre, cendré, conque"
conduit,"concept, concert, concret, conduite, confort"
conduite,"conduit, conque, conte"
condé,"condamné, confiné, congé"
confesser,confesseur
confesseur,confesser
confiant,"confit, contact, content"
confident,confit
confier,"confit, conteur, contour, convier"
confiner,"conter, couiner"
confins,"confiné, confit, congrès, conquis"
confiné,"condé, confins, confit, congé"
confirmer,conformer
confit,"concept, concert, concret, confiant, confident"
confiture,contre
conflit,"concept, concert, concret, confit, constat"
confondu,"connu, contenu"
conforme,contre
conformer,confirmer
confort,"concept, concret, conduit, constat, contact"
conforter,conter
confrère,"confrérie, conférer, contre"
confrérie,"confrère, conférer"
confus,"concours, congrès"
conférer,"confrère, confrérie, conter"
congrès,"confins, confus, conquis"
congé,"condé, confiné"
conique,"cinq, colique, comique, concile, conque"
conjoint,"confit, content"
conjugal,consul
conjurer,conter
connaître,contre
connerie,"canner, contre"
connu,"canine, canne, canon, confondu, contigu"
conque,"cinq, cloque, concile, conclure, conduire"
conquis,"confins, congrès, conque, croquis"
conquête,"conque, conte"
conscrit,"concert, concret, confit"
conseil,"console, consul"
conservateur,conservatoire
conservatoire,conservateur
conserve,"conservé, contre"
conservé,conserve
consister,conter
console,"conique, conque, conseil, consul, conte"
consoler,conter
constant,"contact, content"
constat,"concept, concert, concret, conduit, confit"
constatation,constitution
constater,"constituer, conter"
constituer,constater
constitution,constatation
constitué,constat
consul,"conjugal, conseil, console, consulat"
consulat,consul
consulter,conter
consumer,conter
contact,"concept, concert, concret, conduit, confiant"
contacter,conter
conte,"canot, cent, cogne, comte, concile"
contenir,"centenaire, content, contenu, conter, continuer"
content,"concret, conduit, confiant, confit, conflit"
contenter,conter
contenu,"caneton, cantine, canton, centaine, confondu"
conter,"canotier, ceinture, centre, cintre, cogner"
contester,conter
conteur,"canotier, ceinture, centre, cintre, confier"
contexte,"conte, content, contre"
contigu,"connu, continu, convenu, conçu"
continu,"caneton, cantine, canton, centaine, contenu"
continue,"caneton, cantine, canton, centaine, conque"
continuer,"centenaire, contenir, conter"
continuité,content
contour,"canotier, ceinture, centre, cintre, confier"
contraint,contrainte
contrainte,contraint
contraire,"ceinturer, centrer, contrarié, contre, contrer"
contrarié,"ceinturer, centrer, contraire, contrer"
contraste,contre
contrat,"concept, concert, conduit, confit, conflit"
contre,"canotier, ceinture, centre, cintre, concile"
contrer,"ceinturer, centrer, conter, conteur, contraire"
contrit,"concept, concert, confort, constat, contrat"
contrée,"canotier, ceinture, centre, cintre, concile"
contrôle,"central, centrale, conte, contre"
contrôler,"conter, contrôleur"
contrôleur,contrôler
convenir,conter
convenu,"contenu, contigu, conçu"
converse,contre
converti,"concert, convoi"
conviction,convocation
convier,"confier, conteur, contour, convive, convoyer"
convive,"conique, conque, console, conte, contre"
convocation,conviction
convoi,"caniveau, converti"
convoiter,conter
convoyer,"conter, convier"
conçu,"coincé, connu, contenu, contigu, continu"
cool,"coco, colo, colt"
coordonner,cordonnier
copain,coupon
copeau,coteau
copie,"chope, clope, copier, copieux, coupe"
copier,"choper, copie, copieux, couper, coupure"
copieux,"copie, copier"
coque,"cloque, cohue, conque, coquet, coquette"
coquet,"cloque, conque, coque, coquette"
coquette,"coque, coquet"
coquille,coque
coquin,cousin
corail,"cruel, créole, céréale"
coran,"carne, cerne, cerné, corne, cornu"
corbeau,"cordeau, cornu, courbe, courbé, crabe"
cordage,"corne, corolle, corsage, corse, corvée"
corde,"clore, code, cordeau, coriace, corne"
cordeau,"corbeau, corde, cornu, credo"
cordialité,crédulité
cordon,coron
cordonnier,coordonner
coriace,"cerceau, corde, corne, corolle, corse"
corne,"carne, cerne, cerné, clore, cogne"
corner,"cerner, cogner, conter, corne, cornet"
cornet,"carnet, corne, corner, cornette, corset"
cornette,"corne, cornet"
corniche,corne
cornu,"carne, cerne, cerné, connu, conçu"
corolle,"colle, cordage, corde, coriace, corne"
coron,"carne, cerne, cerné, cocon, colon"
corps,"corse, cours"
corrida,criard
corriger,"corner, corser"
corsage,"cordage, corde, corne, corolle, corvée"
corsaire,"cerisier, corse, corser, courser, coursier"
corse,"cerise, chose, clore, cordage, corde"
corser,"cerisier, corner, corriger, corsaire, corse"
corset,"cornet, corse, corser, course, curiosité"
cortège,"corde, coriace, corne, corolle, corse"
corvée,"cerveau, cordage, coriace, corolle, corsage"
cosaque,"casaque, casque, casqué, cloaque, costume"
cossu,"caisse, casse, cassé, cesse, cousu"
costard,costaud
costaud,costard
costume,"cosaque, coutume"
cote,"code, coke, colt, comte, conte"
coteau,"copeau, cote, couteau"
coter,"citer, coeur, comte, conte, conter"
coton,"caution, citoyen, cocon, colon, coron"
cotre,"citer, clore, comte, conte, contre"
cotte,"cette, cocotte, comte, conte, cote"
couchant,coupant
couche,"cache, caché, cloche, coche, cocher"
coucher,"cacher, clocher, cocher, couche, couché"
couchette,"cachette, couche"
couché,"cache, caché, coche, couche, coucher"
coucou,"chouchou, couche, couché, couscous, couteau"
coude,"code, cohue, coque, corde, coudre"
coudre,"cador, cadre, cidre, coude, coudrier"
coudrier,"cadrer, coudre, couiner, couler, couper"
couenne,"canine, canne, canon, connu, couche"
couette,"cette, cotte, couche, coude, coudre"
couffin,coupon
couille,"caille, caillou, caillé, celle, celui-là"
couillon,"colline, coupon"
couiner,"canari, chuinter, coincer, coltiner, combiner"
coulant,"client, collant, coupant, couplet, courant"
couler,"caler, clair, claire, clore, clouer"
couleur,"caler, clair, claire, clore, clouer"
couleuvre,"calvaire, clavier"
coulisse,"classe, classé, colosse, coulée, course"
coulisser,"classer, classeur, couler"
couloir,"caler, clair, claire, clore, clouer"
coulé,"cloué, coulée, coupé"
coulée,"couenne, couette, couler, coulisse, coulé"
coup,"chou, clou, cocu, coupe, couper"
coupable,"capable, coupe, couple, courbe"
coupant,"choquant, comptant, couchant, coulant, couperet"
coupe,"chope, clope, cohue, copie, coque"
couper,"choper, clouer, copier, coudrier, couler"
couperet,"coupant, couper, court"
couple,"couenne, couette, couler, coulée, coup"
couplet,"complet, coulant, couple, coupole, courant"
coupole,"couche, coude, coudre, couenne, couette"
coupon,"copain, couffin, couillon, coup, coupole"
coupure,"copier, couche, coude, couenne, couette"
coupé,"cloué, coulé, coup, coupe"
cour,"chou, clou, cocu, coeur, coucher"
courage,"cargo, cierge, cirage, cordage, corsage"
courant,"carnet, cornet, coulant, coupant, couplet"
courbe,"corbeau, coudre, couenne, couette, couille"
courber,"couleur, couloir, cour, courbe, courbure"
courbette,courbe
courbure,"coudre, courbe, courber, courre, course"
courbé,"corbeau, cour, courbe, courber, crabe"
courette,"carotte, courbe, courre, course, crotte"
coureur,"carreau, carré, carrée, cirer, coucher"
courir,"carreau, carré, carrée, cirer, coucher"
couronne,"courbe, courre, course"
couronner,crayonner
courre,"carreau, carré, carrée, cirer, coudre"
courrier,"carrer, carrière, carrure, couiner, couler"
courroie,"carreau, carré, carrée, cirer, coudre"
cours,"cerise, coeur, corps, corse, cour"
course,"cerise, corse, corser, corset, coudre"
courser,"cerisier, corsaire, corser, couleur, couloir"
coursier,"cerisier, corsaire, corser, couiner, couler"
coursive,"courbe, courre, course"
court,"carat, carte, coeur, coulant, coupant"
courtier,"couiner, couler, couper, courir, couver"
courtine,"carton, certain, certaine, couiner, courbe"
courtiser,courir
courtois,"certes, cours, courtoisie, crétois"
courtoisie,"certes, courtois, crétois"
couscous,coucou
cousin,"casino, coquin, coussin, cuisine"
coussin,"caisson, coupon, cousin, cuisson"
cousu,"cossu, cours, couteau"
couteau,"coteau, coucou, cousu"
coutume,"costume, couche, coude, coudre, couenne"
couture,"citer, coter, cotre, couche, coude"
couturier,courir
couvent,"couplet, court, couver, couvert"
couver,"caviar, civière, clouer, coudrier, couler"
couvert,"coulant, coupant, couplet, courant, couvent"
couvrant,"coupant, court"
couvrir,"coucher, couiner, couler, couleur, couper"
coïncider,concéder
coït,"colt, cote"
coûter,"citer, conter, coter, cotre, couture"
coûteux,coûter
crabe,"corbeau, courbe, courbé, craie, crainte"
crac,"caca, cerceau, clac, coriace, craché"
crachat,"craché, craquant, crochet"
cracher,"cacher, craché, crécher"
crachin,"craché, cran, crayon"
craché,"caché, crac, crachat, cracher, crachin"
craie,"claie, crabe, craindre, crapule, cratère"
craindre,craie
crainte,"carnet, cornet, courant, crabe, crampe"
cramer,"calmer, camper, clamer, crampe, cravater"
crampe,"camper, crainte, cramer, crapule, cratère"
cran,"carne, cerne, cerné, clan, coran"
crapule,"capsule, crabe, craie, crainte, crampe"
craquant,"causant, crachat, croquant"
craquer,"casquer, claquer, croquer"
crasse,"caisse, carcasse, caresse, casse, casser"
crasseux,"casseur, crasse, crayeux"
cratère,"courtier, crabe, craie, crainte, crampe"
cravate,"crabe, craie, crampe, crapule, crasse"
cravater,cramer
crayeux,"cireux, crasseux, creux, croix, curieux"
crayon,"carne, cerne, cerné, coran, corne"
crayonner,couronner
credo,"corde, cordeau"
creton,"carton, certain, certaine, courtine, croûton"
creuser,"cerisier, corsaire, corser, courser, coursier"
creux,"ceux, cieux, cireux, crayeux, croix"
crevasse,"caresse, crasse"
crevasser,crever
crever,crevasser
crevé,"cerveau, corvée, crève"
criant,"carnet, chiant, cornet, courant, crainte"
criard,corrida
cribler,crieur
crier,"carreau, carré, carrée, chier, cirer"
crieur,"carreau, carré, carrée, cirer, coureur"
crime,"carême, cime, craie, crier, crise"
criminel,cérémonial
crin,"carne, cerne, cerné, cinq, ciné"
crinière,"cerner, corner, crâner, crâneur"
crique,"chique, cirque, clique, criquet, critique"
criquet,"criant, crique"
crise,"cerise, corse, cours, course, craie"
crisper,"crieur, crisser, croiser"
crisser,"caresser, crieur, crise, crisper, croiser"
critique,crique
critère,"courtier, cratère, crime, crique, crise"
croate,"carat, carte, court, croisade, croisée"
croc,"cerceau, choc, coca, coco, cocu"
crochet,"crachat, crochu, croyant"
crochu,"craché, croc, crochet, cruche, crèche"
croire,"carreau, carré, carrée, cirer, coureur"
croisade,"croate, croire, crosse"
croisement,curieusement
croiser,"cerisier, corsaire, corser, courser, coursier"
croiseur,"cerisier, corsaire, corser, courser, coursier"
croisière,"cerisier, corsaire, corser, courser, coursier"
croissant,caressant
croisé,"cerise, corse, cours, course, crise"
croisée,"cerise, corse, cours, course, crise"
croix,"choix, cireux, crayeux, creux, curieux"
croquant,"coupant, craquant"
croquer,"choquer, cloquer, craquer, crouler, croupir"
croquis,conquis
crosse,"caresse, carrosse, crasse, croisade, croître"
crotte,"carotte, cotte, courette, croate, croisée"
crottin,crotte
croulant,coupant
crouler,"couler, couleur, croquer"
croupe,"carpe, coupe, couper, couple, croisée"
croupir,"croiser, croquer, croupe"
croyable,croate
croyance,"carence, croate"
croyant,"carnet, cornet, courant, crainte, criant"
croître,"cloître, courtier, cratère, critère, croisée"
croûte,"carat, carte, court, coûter, croate"
croûton,"carton, certain, certaine, courtine, creton"
cruauté,"carat, carte, court, croate, croûte"
cruche,"couche, craché, crochu, crèche"
crucial,"cercle, cercueil, cruel"
crudité,crédit
crue,"cire, cruel, cube, cure, cuve"
cruel,"corail, crucial, crue, créole, céréale"
crâne,"carne, cerne, cerné, coran, corne"
crâner,"cerner, corner, crinière, crâne, crâneur"
crâneur,"cerner, corner, crinière, crâne, crâner"
crèche,"craché, crochu, cruche"
crème,"carême, crime, crève"
crève,"cerveau, corvée, crevé, crème"
créateur,"courtier, cratère, critère, croître, créature"
création,"carton, certain, certaine, courtine, creton"
créature,"courtier, cratère, critère, croître, créateur"
crécelle,créole
crécher,cracher
crédit,crudité
crédulité,cordialité
créer,"carreau, carré, carrée, cirer, coureur"
crémier,cramer
créneau,"carne, cerne, cerné, coran, corne"
créole,"corail, cruel, crécelle, céréale"
crépi,"carpe, croupe, crépu, crêpe"
crépiter,créer
crépu,"carpe, croupe, créneau, crépi, crêpe"
crétin,"carton, certain, certaine, chrétien, courtine"
crétois,"certes, courtois, courtoisie"
crêpe,"carpe, croupe, crépi, crépu, crête"
crête,"carat, carte, court, croate, croûte"
cube,"club, crue, cubique, cure, cuve"
cubique,cube
cueillir,"cailler, cellier, ciller, coller, collier"
cuiller,"cailler, cellier, ciller, coller, collier"
cuillerée,"cailler, cellier, ciller, coller, collier"
cuillère,"cailler, cellier, ciller, coller, collier"
cuir,"cire, ciré, cour, cuiller, cuire"
cuirasse,"caresse, crasse, crosse, cuirassé, cuire"
cuirasser,"caresser, crisser, cuirassier"
cuirassier,"caresser, crisser, cuirasser"
cuirassé,"caresse, crasse, crosse, cuirasse"
cuire,"cidre, cire, cirer, cuillère, cuir"
cuisant,"causant, cuit"
cuisine,"casino, cousin, cuire, cuite, cuivre"
cuisiner,"couiner, cuisinier"
cuisinier,cuisiner
cuisse,"caisse, casse, cassé, cesse, cossu"
cuisson,"caisson, chausson, coussin, cuisse"
cuistot,"causette, cuit"
cuit,"chut, cité, cuir, cuisant, cuistot"
cuite,"chute, citer, cuire, cuisine, cuit"
cuivre,"caviar, civière, couver, cuillère, cuire"
cuivré,"caviar, civière, couver, cuivre, cuver"
culasse,"classe, classer, classé, colosse, coulisse"
culbuter,célibataire
culot,"calot, clouté, colt, culotte, culte"
